OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,prop_use_code,ShapeSTArea,ShapeSTLength
27,25263.1806,N,202400375,154125,2024/01/02 08:00:00+00,11,11253.6767603011,430.058949147828
28,26123.9174,N,202400295,350000,2024/01/08 08:00:00+00,11,44368.1528572199,844.001981679595
29,26143.0914,Y,202400255,127000,2024/01/03 08:00:00+00,91,11091.5651809364,557.432315604006
30,26152.2908,N,202400242,509500,2024/01/02 08:00:00+00,11,11146.5479817969,409.842754589669
31,26222.4313,N,202400321,459995,2024/01/04 08:00:00+00,11,5449.71865261034,317.991394146315
32,26242.5706,Y,202400296,592105,2024/01/04 08:00:00+00,91,5001.96409050493,300.060316880783
33,26242.5708,Y,202400296,592105,2024/01/04 08:00:00+00,91,5001.97154663585,300.060296576452
34,26242.5709,Y,202400296,592105,2024/01/04 08:00:00+00,91,5001.94769191447,300.059660991061
35,26242.5710,Y,202400296,592105,2024/01/04 08:00:00+00,91,5002.00530099369,300.060973866561
36,26242.5711,Y,202400296,592105,2024/01/04 08:00:00+00,91,5001.96409050493,300.060316880783
37,26242.6001,Y,202400296,592105,2024/01/04 08:00:00+00,91,8180.93667694114,369.175392584172
38,26252.2329,N,202400260,425000,2024/01/03 08:00:00+00,11,6845.04340935455,401.366710914102
39,27273.1505,Y,202400294,270000,2024/01/05 08:00:00+00,91,114453.77204776,1294.26086395747
40,28021.0112,Y,202400195,26100,2024/01/03 08:00:00+00,91,67046.336130997,1163.24925542557
41,33064.9059,N,202400354,72911,2024/01/05 08:00:00+00,18,242990.595422271,2220.00144636156
42,35051.3304,N,202400328,220000,2024/01/05 08:00:00+00,11,5103.2536652535,304.112692746985
43,35052.3414,N,202400351,207500,2024/01/09 08:00:00+00,11,5094.33204799955,303.840059508377
44,35053.2724,N,202400207,342500,2024/01/03 08:00:00+00,11,5220.97216353131,324.334525438032
45,35054.3018,N,202400372,213500,2024/01/10 08:00:00+00,11,5427.58424345042,317.345593650432
46,35071.3710,N,202400357,347425,2024/01/08 08:00:00+00,11,6448.17405386221,357.940291006016
47,35081.2703,Y,202400340,2287375,2024/01/04 08:00:00+00,91,67939.3961886337,1045.07381346412
48,35081.5001,N,202400177,262000,2024/01/02 08:00:00+00,11,6116.55350554213,360.459538927161
49,35094.1013,N,202400365,323000,2024/01/09 08:00:00+00,11,5042.58485716428,300.85423620959
50,35101.3513,N,202400247,110000,2024/01/04 08:00:00+00,11,5981.22409549489,339.580272056602
51,35102.0306,N,202400287,35815,2024/01/05 08:00:00+00,11,7100.20686264815,384.011198200684
52,35103.0301,N,202400170,391000,2024/01/03 08:00:00+00,11,21523.4280674605,598.399267263336
53,35121.1805,N,202400326,290000,2024/01/05 08:00:00+00,18,11134.1158818348,431.93733698467
54,35142.0034,N,202400399,4150000,2024/01/09 08:00:00+00,51,130459.694250864,1566.77434838637
55,35161.1209,N,202400200,253000,2024/01/03 08:00:00+00,11,7100.30591476949,384.01661113453
56,35163.3702,N,202400333,1405000,2024/01/03 08:00:00+00,91,5989.07325902223,339.567554472631
57,35163.3710,N,202400333,1405000,2024/01/03 08:00:00+00,61,11971.4339351138,439.437850287543
58,35182.0709,N,202400305,824000,2024/01/03 08:00:00+00,13,7111.25835173957,384.751169983757
59,35182.0710,Y,202400305,824000,2024/01/03 08:00:00+00,91,7111.36962337987,384.752599003683
60,35203.3418,N,202400398,945000,2024/01/09 08:00:00+00,11,11785.1992925473,512.008352997592
61,35204.0112,N,202400226,295899,2024/01/03 08:00:00+00,11,6721.63617445423,368.209409948006
62,35211.4402,N,202400392,160000,2024/01/10 08:00:00+00,11,7131.73440000267,385.102641391199
63,35212.2205,N,202400233,256500,2024/01/04 08:00:00+00,11,6245.16277771543,349.587110755004
64,35213.1007,N,202400219,360000,2024/01/03 08:00:00+00,11,5252.79360968343,330.613499022465
65,35213.1710,N,202400299,365000,2024/01/04 08:00:00+00,11,6705.61600873421,368.335868240529
66,35221.0811,N,202400237,195000,2024/01/04 08:00:00+00,11,5161.0765678974,338.053607691565
67,35221.2904,N,202400256,142000,2024/01/04 08:00:00+00,11,6451.3142053371,358.053145365583
68,35244.0324,N,202400264,240000,2024/01/04 08:00:00+00,11,10014.5002263518,417.114776188959
69,35274.0421,N,202400248,395000,2024/01/05 08:00:00+00,11,6200.17482138076,348.003439725814
70,35274.3018,N,202400360,375000,2024/01/08 08:00:00+00,11,7864.71890226684,427.565387553268
71,35284.4206,N,202400228,800000,2024/01/03 08:00:00+00,11,6768.39637178782,333.68063191631
72,35304.0609,N,202400205,459900,2024/01/02 08:00:00+00,11,6920.31962611084,392.447504244885
73,35304.2318,N,202400267,471500,2024/01/03 08:00:00+00,11,6647.07588861851,368.549760454079
74,35321.0102,N,202400312,255000,2024/01/06 08:00:00+00,11,6961.12265706712,378.504165836623
75,35321.1522,N,202400230,367000,2024/01/02 08:00:00+00,11,10457.2894439991,459.625741005994
76,35344.4102,N,202400394,645000,2024/01/11 08:00:00+00,11,8963.98257274552,397.896554000364
77,35354.0720,N,202400395,950000,2024/01/10 08:00:00+00,11,11946.3033431962,477.740876798869
78,35362.0102,N,202400341,730000,2024/01/09 08:00:00+00,11,211211.188880024,1938.27794604743
79,36073.1909,N,202400217,416900,2024/01/03 08:00:00+00,11,17250.3957321951,587.775054548179
80,36081.9010,N,202400362,750000,2024/01/10 08:00:00+00,11,31799.7271900816,733.72432023561
81,36081.9011,Y,202400362,750000,2024/01/10 08:00:00+00,91,33507.1121236973,829.200458811933
82,36282.3403,N,202400168,425000,2024/01/02 08:00:00+00,11,7560.08556223613,366.002814165863
83,36303.2152,N,202400196,69806,2024/01/03 08:00:00+00,64,6823.62914721441,359.052934308879
84,36304.1302,N,202400266,336000,2024/01/03 08:00:00+00,11,3840.01439721105,316.000357185569
85,36304.1320,Y,202400266,336000,2024/01/03 08:00:00+00,91,3840.01439721105,316.000357185569
86,36314.0625,N,202400290,165000,2024/01/05 08:00:00+00,11,5725.31632341042,344.63427632386
87,36323.2304,N,202400192,53100,2024/01/03 08:00:00+00,91,6336.2776551242,353.713411398792
88,36324.3618,N,202400310,284500,2024/01/04 08:00:00+00,11,5435.65965076833,317.551606020835
89,36332.0913,N,202400379,289900,2024/01/08 08:00:00+00,11,7292.18577300553,363.118283823939
90,36332.1517,N,202400193,145100,2024/01/03 08:00:00+00,11,6239.61688116489,349.621319258383
91,36333.3701,N,202400263,97500,2024/01/05 08:00:00+00,11,5157.7999977509,306.218710436753
92,36333.3815,N,202400172,267000,2024/01/03 08:00:00+00,11,5149.72049811826,305.977422026217
93,36334.1908,N,202400378,272600,2024/01/08 08:00:00+00,11,8963.93537103437,397.159496879192
94,38111.9002,Y,202400367,650000,2024/01/08 08:00:00+00,88,793300.556339193,6160.31522817671
95,38111.9003,Y,202400367,650000,2024/01/08 08:00:00+00,88,1741783.06178396,5282.08749706988
96,38114.9028,Y,202400367,650000,2024/01/08 08:00:00+00,88,4416945.15335345,8706.73592507989
97,44233.0415,N,202400281,140000,2024/01/05 08:00:00+00,11,30000.0720043714,700.00296031285
98,45053.1201,N,202400284,494000,2024/01/05 08:00:00+00,11,15565.8639162759,499.471420857153
99,45063.3615,Y,202400197,61626,2024/01/03 08:00:00+00,91,7319.06985569559,346.426002383044
100,45124.1513,Y,202400338,105000,2024/01/09 08:00:00+00,91,6727.05540563485,376.017841882122
101,45124.1514,Y,202400339,105000,2024/01/09 08:00:00+00,91,7207.48067818342,348.186524726494
102,45143.1038,N,202400268,320000,2024/01/02 08:00:00+00,11,13594.2130784413,471.884961959349
103,45162.3004,N,202400391,365000,2024/01/11 08:00:00+00,11,4999.79571991981,299.998955929337
104,45173.0402,N,202400241,335000,2024/01/04 08:00:00+00,11,7734.58204614872,367.99857244899
105,45184.1365,N,202400209,196850,2024/01/03 08:00:00+00,11,9279.30978399956,401.05635996375
106,45203.1117,N,202400173,525000,2024/01/03 08:00:00+00,12,12149.7967952849,449.99574354562
107,45233.5506,N,202400364,725000,2024/01/09 08:00:00+00,12,10615.6998622436,433.158214600313
108,45242.1404,N,202400349,465000,2024/01/09 08:00:00+00,11,7473.59721847705,359.215018704524
109,45263.4103,N,202400265,440000,2024/01/04 08:00:00+00,11,8300.2637398282,383.445388091997
110,45272.0217,N,202400385,280000,2024/01/11 08:00:00+00,11,13771.6281945687,479.929009174675
111,45341.2726,Y,202400175,409995,2024/01/02 08:00:00+00,11,5839.38099020771,333.576595353895
112,45352.2508,Y,202400227,140000,2024/01/03 08:00:00+00,91,11482.895132051,443.436318128389
113,46251.9030,N,202400330,475000,2024/01/04 08:00:00+00,88,861709.088851167,4410.10593448511
114,46262.9099,N,202400275,575000,2024/01/04 08:00:00+00,18,208208.063243784,2154.84850517998
115,46304.9079,Y,202400150,135000,2024/01/02 08:00:00+00,91,552425.832416865,4959.80816329277
116,46304.9080,Y,202400150,135000,2024/01/02 08:00:00+00,91,725494.406496522,6182.18818182426
117,47073.9034,Y,202400236,360000,2024/01/03 08:00:00+00,83,1570641.65760415,5199.90773255484
118,47073.9049,Y,202400229,225000,2024/01/03 08:00:00+00,83,1234829.96722122,5190.35751348167
119,48131.9030,Y,202400253,90000,2024/01/03 08:00:00+00,91,853911.183623955,3927.03272593787
120,49191.0210,N,202400353,210000,2024/01/05 08:00:00+00,11,21307.809640568,670.702308834344
121,51301.2002,Y,202400198,15100,2024/01/03 08:00:00+00,91,43847.2479888234,970.805889171866
122,55083.2713,N,202400348,402500,2024/01/09 08:00:00+00,11,8561.69142518707,421.675384261231
123,55111.1711,Y,202400370,339950,2024/01/03 08:00:00+00,11,3329.58093264252,236.110456952581
124,55111.1712,Y,202400368,329950,2024/01/03 08:00:00+00,11,1693.55035200363,202.339891263123
125,55111.6604,Y,202400369,492950,2024/01/03 08:00:00+00,11,3392.26353884477,257.406610478505
126,55152.9108,N,202400174,894000,2024/01/02 08:00:00+00,64,17726.079894462,753.03659805195
127,55163.0125,N,202400235,584995,2024/01/04 08:00:00+00,11,11430.0517778646,429.882482937875
128,55163.1123,Y,202400350,424995,2024/01/04 08:00:00+00,91,5707.03836240218,341.375051263085
129,55183.2416,Y,202400377,442728,2024/01/08 08:00:00+00,11,9801.01619023744,426.832301758855
130,55191.4003,Y,202400258,401050,2024/01/04 08:00:00+00,91,5881.30865844249,335.27465201516
131,55193.2125,N,202400345,465000,2024/01/08 08:00:00+00,11,12609.2453404328,448.982873469497
132,55211.9065,N,202400215,479900,2024/01/04 08:00:00+00,11,7604.87781423999,375.277478495368
133,56234.9053,N,202400303,302000,2024/01/05 08:00:00+00,11,17855.2441712805,538.078976637641
401,14174.2514,Y,202400420,55000,2024/01/12 08:00:00+00,91,11448.9674956998,447.924290160321
402,14184.4611,Y,202400451,116000,2024/01/05 08:00:00+00,91,29809.2052115155,884.637222163489
403,23143.9107,N,202400413,432000,2024/01/11 08:00:00+00,18,449070.268046364,3642.13133885973
404,24054.2503,Y,202400458,474990,2024/01/04 08:00:00+00,91,6286.75026829202,341.532758327773
405,25122.3509,N,202400427,315000,2024/01/09 08:00:00+00,11,5999.91778214043,339.999219429056
406,26123.3301,Y,202400428,350000,2024/01/11 08:00:00+00,91,112404.189210882,2328.59266640981
407,26151.5627,Y,202400452,434950,2024/01/03 08:00:00+00,11,4672.66247381782,313.624553360443
408,26244.4405,Y,202400461,520000,2024/01/10 08:00:00+00,91,8058.97407930085,422.158043065288
409,26244.4406,Y,202400461,520000,2024/01/10 08:00:00+00,91,8058.95766547951,422.157387429095
410,26244.4407,Y,202400461,520000,2024/01/10 08:00:00+00,91,8151.3773210756,423.930460234057
411,26244.4408,Y,202400461,520000,2024/01/10 08:00:00+00,91,7037.92886693703,381.335724257143
412,28112.0320,N,202400430,290000,2024/01/09 08:00:00+00,18,7712.14793949098,360.724951680611
413,31033.9007,Y,202400419,833630,2024/01/09 08:00:00+00,83,3534240.82886783,7995.08007256672
414,31102.9002,Y,202400419,833630,2024/01/09 08:00:00+00,83,7091787.94880609,10652.7493537915
415,34022.5202,N,202400442,1120000,2024/01/11 08:00:00+00,11,13183.5219430197,489.591545974404
416,34032.4512,N,202400446,421752,2024/01/12 08:00:00+00,11,8548.77134890401,391.52784904985
417,35043.0665,N,202400448,250000,2024/01/09 08:00:00+00,11,5979.62003890093,339.679640015801
418,35052.2709,N,202400441,120000,2024/01/09 08:00:00+00,11,5429.19012963274,317.223565447
419,35083.3002,N,202400435,1100000,2024/01/11 08:00:00+00,51,7099.97157817775,383.999493952778
420,35083.3014,N,202400435,1100000,2024/01/11 08:00:00+00,51,14199.9870962919,483.999811931309
421,35083.3017,N,202400435,1100000,2024/01/11 08:00:00+00,51,10650.0044038062,433.999995702309
422,35091.1120,N,202400417,275000,2024/01/09 08:00:00+00,11,7006.73754872083,380.301245207298
423,35232.2010,N,202400438,81038,2024/01/11 08:00:00+00,11,10119.9322976817,419.933150081904
424,35342.1939,N,202400429,389900,2024/01/12 08:00:00+00,11,6445.70599503618,361.993011719199
425,35344.2104,N,202400415,410000,2024/01/10 08:00:00+00,11,5144.70179846124,309.424156052195
426,36074.4205,N,202400466,499900,2024/01/10 08:00:00+00,11,11771.8700578239,431.46374984101
427,36292.2923,N,202400412,365000,2024/01/10 08:00:00+00,11,14289.6018280916,492.931377820086
428,36292.2924,N,202400412,365000,2024/01/10 08:00:00+00,11,14289.6018280916,492.931377820086
429,36311.1205,N,202400454,200000,2024/01/11 08:00:00+00,11,5743.83160982595,345.750173557437
430,36314.1724,N,202400434,325000,2024/01/08 08:00:00+00,11,9683.35729547584,408.292618888032
431,36334.2325,N,202400423,365000,2024/01/08 08:00:00+00,11,6593.3885894829,348.738747232125
432,36341.1401,N,202400445,325000,2024/01/10 08:00:00+00,51,6446.86403690065,356.386322849176
433,44031.1610,N,202400455,767500,2024/01/11 08:00:00+00,11,10263.7875328439,428.411441253341
434,45082.1104,N,202400447,375000,2024/01/12 08:00:00+00,11,10492.4295667708,429.832776029789
435,45124.1403,Y,202400443,459000,2024/01/10 08:00:00+00,91,8818.04866768683,483.67434716302
436,45174.0109,N,202400450,470000,2024/01/11 08:00:00+00,11,16964.0301501027,574.136208376047
437,45191.0104,Y,202400462,200000,2024/01/11 08:00:00+00,91,28692.2381752891,714.189182600976
438,45261.2605,N,202400424,474999,2024/01/09 08:00:00+00,11,12999.9497905675,457.999485755023
439,45263.4918,N,202400460,430000,2024/01/09 08:00:00+00,11,14062.6916342792,514.414420074674
440,45361.9113,Y,202400425,900,2024/01/09 08:00:00+00,91,1980.1088507466,300.01434869858
441,47131.9084,N,202400414,680000,2024/01/10 08:00:00+00,11,469088.816662282,2741.49513548253
442,49172.9081,N,202400418,710000,2024/01/10 08:00:00+00,11,144143.500436603,1725.44967691438
443,55032.0302,N,202400433,311000,2024/01/10 08:00:00+00,11,11471.5323856064,439.918424011228
444,55064.1001,N,202400439,152409,2024/01/08 08:00:00+00,18,8671.49242251171,373.171422591932
445,55163.1183,N,202400463,489995,2024/01/04 08:00:00+00,11,6264.64417606853,342.688277891483
446,55192.1903,N,202400440,380000,2024/01/10 08:00:00+00,18,10346.465192648,406.101326937524
447,55201.1209,N,202400416,380000,2024/01/09 08:00:00+00,11,7951.73745685612,408.555503269832
448,56363.0808,N,202400444,392000,2024/01/11 08:00:00+00,11,27077.3121026112,712.152259605563
801,13144.3010,N,202400519,305000,2024/01/12 08:00:00+00,11,8384.12274634597,379.746730108685
802,13144.3703,N,202400500,395000,2024/01/12 08:00:00+00,11,8653.8558753005,374.494774654114
803,15233.2902,N,202400511,265000,2024/01/11 08:00:00+00,11,6897.22823261143,339.451678275469
804,24053.2705,N,202400510,466095,2024/01/04 08:00:00+00,11,7971.69160076546,385.751193664522
805,26223.1001,N,202400514,450000,2024/01/12 08:00:00+00,11,11526.2731459475,432.325298472763
806,34053.0305,N,202400522,479000,2024/01/11 08:00:00+00,11,7236.12733898721,359.726299523012
807,35051.0224,N,202400478,240000,2024/01/11 08:00:00+00,53,7006.86245721233,382.595077071675
808,35053.2609,N,202400494,285000,2024/01/11 08:00:00+00,11,5099.12976519056,304.096774219069
809,35054.2015,N,202400481,152400,2024/01/11 08:00:00+00,11,5094.43185262286,303.774242455374
810,35061.3610,N,202400492,315000,2024/01/12 08:00:00+00,11,6450.02749516226,358.000487605163
811,35084.3120,N,202400512,340000,2024/01/05 08:00:00+00,12,6385.30772017672,373.933727457095
812,35132.0919,N,202400502,900000,2024/01/16 08:00:00+00,64,9223.20253175248,387.678934035058
813,35132.0921,N,202400502,900000,2024/01/16 08:00:00+00,51,27224.1993214768,757.592172972925
814,35274.2311,N,202400496,370000,2024/01/09 08:00:00+00,11,6500.11599594166,330.008505236689
815,35292.2204,N,202400508,845000,2024/01/09 08:00:00+00,11,17839.396694321,613.714760933693
816,36053.4105,Y,202400476,110000,2024/01/12 08:00:00+00,91,9976.29640155826,396.702718419967
817,36324.0820,N,202400513,175000,2024/01/12 08:00:00+00,11,6231.30652483251,343.780488112665
818,36343.2108,N,202400499,270000,2024/01/12 08:00:00+00,11,6347.36541247469,353.897591590736
819,45181.0724,N,202400517,360000,2024/01/11 08:00:00+00,11,38696.6165137719,808.365925591504
820,45193.1014,N,202400505,310000,2024/01/08 08:00:00+00,18,5624.5663870791,299.988305884987
821,45213.9068,N,202400516,465100,2024/01/08 08:00:00+00,11,16646.4346333437,549.955970192926
822,49234.9061,Y,202400473,134560,2024/01/11 08:00:00+00,91,1010358.27859095,6015.2298114852
823,55093.3205,Y,202400504,656698,2024/01/02 08:00:00+00,11,7162.72603755399,358.775388116796
824,55111.1713,Y,202400470,369950,2024/01/03 08:00:00+00,11,2466.34234342003,221.66014599631
825,55153.0905,N,202400491,1000000,2024/01/12 08:00:00+00,11,29546.2834249434,714.297683845335
826,55193.2216,Y,202400518,595000,2024/01/16 08:00:00+00,11,9019.97785956722,424.821239516898
827,55201.3605,Y,202400497,438000,2024/01/12 08:00:00+00,91,5461.04196901748,318.45313112097
828,55201.3606,Y,202400497,438000,2024/01/12 08:00:00+00,91,5462.79578604282,318.521369882269
829,55201.3607,Y,202400497,438000,2024/01/12 08:00:00+00,91,5466.30541356175,318.586690444625
830,55201.3714,Y,202400497,438000,2024/01/12 08:00:00+00,91,5428.65388194135,317.16469563589
831,55293.1002,Y,202400482,350000,2024/01/10 08:00:00+00,91,209919.21670343,1899.54870297015
832,56264.0616,N,202400471,175000,2024/01/08 08:00:00+00,11,18750.779201752,550.010498490243
833,58314.9019,Y,202400503,90000,2024/01/16 08:00:00+00,91,901708.230165198,4070.3767849537
1201,13131.8708,Y,202400530,53000,2024/01/16 08:00:00+00,91,5000.07356692835,300.002157109098
1202,15232.2403,Y,202400537,357580,2024/01/04 08:00:00+00,11,7497.05370825669,339.465105347266
1203,23032.9053,Y,202400547,45000,2024/01/12 08:00:00+00,91,402420.342781232,2539.06288675768
1204,25032.0009,Y,202400551,700000,2024/01/16 08:00:00+00,91,13638.9898469987,506.58700757406
1205,25032.0901,N,202400551,700000,2024/01/16 08:00:00+00,11,10432.7709412289,420.80265527677
1206,25132.2727,N,202400536,350000,2024/01/16 08:00:00+00,12,11725.7840635568,455.490452624162
1207,25234.3214,N,202400545,260000,2024/01/10 08:00:00+00,11,6764.25708709071,358.403348263567
1208,26221.0708,N,202400538,458000,2024/01/11 08:00:00+00,11,9689.02240853101,401.482498901182
1209,26272.0101,N,202400546,5031512,2024/01/12 08:00:00+00,17,125832.376941092,1512.08407300953
1210,26353.2913,N,202400543,400000,2024/01/10 08:00:00+00,11,8978.12538684873,435.500709664082
1211,27263.9076,Y,202400532,345000,2024/01/16 08:00:00+00,91,435664.089308337,2745.77813116206
1212,29011.9045,Y,202400535,190000,2024/01/12 08:00:00+00,91,438989.065157942,2650.36414024282
1213,32041.0303,Y,202400531,475000,2024/01/11 08:00:00+00,64,6500.0085057556,360.000193284996
1214,32041.0304,N,202400531,475000,2024/01/11 08:00:00+00,64,13000.0170115112,460.000285125889
1215,34282.4619,N,202400539,1800000,2024/01/16 08:00:00+00,11,148778.367103313,1779.25614736948
1216,35031.0601,N,202400555,330000,2024/01/16 08:00:00+00,11,10875.2588800047,471.246510628042
1217,35041.0805,N,202400534,232475,2024/01/16 08:00:00+00,11,6250.42197214668,350.014746441431
1218,37322.1006,N,202400541,425000,2024/01/16 08:00:00+00,11,17100.0542787171,550.063916370145
1219,45062.2103,N,202400549,438000,2024/01/11 08:00:00+00,11,5716.54444070075,328.952952437945
1220,45124.1515,Y,202400552,125000,2024/01/17 08:00:00+00,91,5149.34911826901,322.04219193401
1221,55111.6501,Y,202400554,472950,2024/01/10 08:00:00+00,11,5514.74516417858,295.985796021049
1222,55171.0702,N,202400540,75000,2024/01/12 08:00:00+00,18,8358.95941165885,372.004572462401
1601,15203.0304,N,202400629,645000,2024/01/08 08:00:00+00,11,204546.362352797,1899.67514812222
1602,15261.1609,N,202400627,180000,2024/01/19 08:00:00+00,18,20214.2413241222,568.837568686889
1603,25011.0705,N,202400558,324000,2024/01/16 08:00:00+00,11,7057.20646238697,382.658637300205
1604,25012.2001,N,202400561,384000,2024/01/17 08:00:00+00,11,5919.40118242569,311.52369655214
1605,25021.0818,N,202400613,275000,2024/01/12 08:00:00+00,11,6341.79391627221,353.675970685099
1606,25132.2906,N,202400617,315000,2024/01/11 08:00:00+00,11,4799.88720361785,319.999324372636
1607,25253.0045,N,202400622,233250,2024/01/16 08:00:00+00,11,11565.1372367522,513.174093807726
1608,25264.5309,Y,202400619,105000,2024/01/18 08:00:00+00,91,14709.3649838553,498.256076875501
1609,26221.1710,N,202400621,609999,2024/01/19 08:00:00+00,11,11407.8531056718,423.621547230728
1610,26222.4307,N,202400587,459995,2024/01/04 08:00:00+00,11,5899.97845646046,336.003290493879
1611,26233.0802,Y,202400595,135000,2024/01/17 08:00:00+00,91,13503.8465637008,470.05609772246
1612,26252.2308,N,202400612,490000,2024/01/17 08:00:00+00,11,4735.77265791317,289.448995144601
1613,26353.1404,N,202400616,326000,2024/01/05 08:00:00+00,11,8624.91791206196,444.996673675522
1614,26354.0301,N,202400581,335000,2024/01/17 08:00:00+00,11,8260.05463001047,396.786047314425
1615,26361.2101,N,202400568,310000,2024/01/18 08:00:00+00,11,7405.27330771022,346.000227287045
1616,34181.9105,N,202400580,1300000,2024/01/04 08:00:00+00,11,226210.760501578,2022.94349136912
1617,35052.1514,N,202400614,157000,2024/01/18 08:00:00+00,11,5072.74156482817,302.926263398063
1618,35091.2421,N,202400576,425000,2024/01/17 08:00:00+00,11,7540.35843200297,350.818914338808
1619,35232.1813,N,202400590,195000,2024/01/17 08:00:00+00,11,6745.87203755012,369.94423963867
1620,35341.2633,N,202400589,390000,2024/01/16 08:00:00+00,11,9297.70573577703,397.938184832097
1621,36202.0205,N,202400585,260000,2024/01/16 08:00:00+00,11,10397.2603866355,419.898608405
1622,36313.0316,N,202400623,233000,2024/01/16 08:00:00+00,11,6194.6888227382,347.934910814128
1623,36322.1401,N,202400630,790000,2024/01/04 08:00:00+00,12,7449.64089387765,368.929986251151
1624,36333.0913,N,202400594,303500,2024/01/18 08:00:00+00,11,6457.25119785892,357.434356567594
1625,37203.2327,N,202400597,575000,2024/01/18 08:00:00+00,11,54583.4646476579,943.827507735558
1626,37275.0206,N,202400582,738000,2024/01/16 08:00:00+00,11,224809.696622655,1967.68246683743
1627,45043.1006,Y,202400584,285000,2024/01/12 08:00:00+00,91,15079.9858975773,497.999941312468
1628,45043.1009,Y,202400584,285000,2024/01/12 08:00:00+00,91,18560.0065394005,546.000090694986
1629,45043.1012,Y,202400584,285000,2024/01/12 08:00:00+00,91,17399.9670752028,529.99963316431
1630,45061.0127,N,202400605,395000,2024/01/17 08:00:00+00,11,40919.8470168645,884.000182052596
1631,45093.1603,Y,202400609,80000,2024/01/17 08:00:00+00,91,11507.8237638932,430.160233784324
1632,45174.3501,N,202400624,337500,2024/01/18 08:00:00+00,11,3036.55028772582,226.019813036429
1633,45211.2009,N,202400604,331500,2024/01/18 08:00:00+00,11,13903.9485876687,484.863073088856
1634,45263.6101,N,202400569,749000,2024/01/17 08:00:00+00,11,46257.363704025,1002.4050653464
1635,45274.1302,N,202400593,419200,2024/01/18 08:00:00+00,11,12496.553890429,449.774134259655
1636,45274.1622,N,202400562,454000,2024/01/17 08:00:00+00,11,15174.8356224365,511.022820577675
1637,46323.1701,N,202400583,650000,2024/01/17 08:00:00+00,11,206311.107638121,1898.9926996147
1638,47101.9023,N,202400566,453000,2024/01/18 08:00:00+00,18,364276.40153496,2966.48047769841
1639,48205.9062,N,202400579,545000,2024/01/17 08:00:00+00,83,438908.370286894,2860.69106941069
1640,53283.4813,Y,202400599,42500,2024/01/17 08:00:00+00,91,10130.1024986312,422.67756262361
1641,55042.0502,N,202400567,269900,2024/01/17 08:00:00+00,11,14799.2970946886,500.007377708454
1642,55081.5708,N,202400592,817500,2024/01/16 08:00:00+00,11,8604.99051399496,380.985352154211
1643,55093.2701,Y,202400564,477750,2024/01/02 08:00:00+00,91,5234.79799035183,303.414554453301
