OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42371,34062.0214,N,201917537,484000,2019/11/15 08:00:00+00,{93A2339C-F28C-41AA-A8E8-36552EE0B0AE},11,8971.91328397782,396.168472439809
42372,35334.0401,N,201917635,325000,2019/11/15 08:00:00+00,{9BCF138B-5196-47B3-9B80-CA59F2CA58E8},11,9095.16834626407,406.064952458433
42373,55194.3005,Y,201917492,120000,2019/11/07 08:00:00+00,{9EA050FE-42A6-41B5-A479-77EED02CF72C},91,8154.51066704153,429.873083060857
42374,57281.9069,Y,201917485,235000,2019/11/14 08:00:00+00,{9EFD72ED-52F9-47D7-A0AE-A80E8730C526},88,871432.049834775,3735.88995967093
42375,15231.4401,Y,201917662,430000,2019/11/08 08:00:00+00,{A13CEDFA-7A58-4CE6-8749-382752006EE9},91,7935.82577149032,351.65201851664
42376,13124.4004,N,201917679,175000,2019/11/18 08:00:00+00,{A276EDBC-BFB7-450D-BBCA-0E1CE42BE74D},61,9522.84702651959,429.39128875442
42377,35084.1002,N,201917482,219000,2019/10/25 08:00:00+00,{A3301AF0-7943-4ECA-B76C-E84E3BBE7B5C},12,5499.87923438099,319.995879041383
42378,45021.0303,N,201917599,252450,2019/11/08 08:00:00+00,{A4D52E42-9307-4503-AD67-C02CC2A3BEBF},11,14465.5516888787,486.660197385821
42379,35192.3406,N,201917458,2300000,2019/11/08 08:00:00+00,{A53931C4-06AF-436B-8889-23350244B748},64,18701.0988538525,552.722555613525
42380,45261.4001,N,201917489,335000,2019/11/12 08:00:00+00,{AAF052DA-DB84-40C6-92A5-503E5ECA8217},11,10708.4490747899,414.089641324574
42381,35192.3405,N,201917458,2300000,2019/11/08 08:00:00+00,{ABAA3BED-A233-4967-9782-804E31605B3D},91,5508.14366861077,300.484925167611
42382,45354.0517,N,201917598,499000,2019/11/12 08:00:00+00,{AD16852E-08B1-41F7-B472-3BA77042E80C},11,44070.1591433804,996.445117946517
42383,36314.1203,N,201917684,200000,2019/10/31 08:00:00+00,{B07B016C-7B7D-4DD9-9B1F-3F05109E7FE2},11,6431.74008676146,357.265345677973
42384,55301.1902,Y,201917461,90000,2019/11/13 08:00:00+00,{B21F8A86-9DDA-43A2-9C66-AFF06BC42C9A},91,10122.1995851402,417.999137990648
42385,55194.3009,Y,201917495,60000,2019/11/07 08:00:00+00,{B2C0C9DA-4546-4F01-B289-8419C4E353EB},91,8573.8744983417,441.804719854541
42386,25134.6708,N,201917659,229100,2019/11/19 08:00:00+00,{B403FD33-E3AF-4247-A4C8-21AF6056AC06},11,1815.3075319992,220.340029799833
42387,45081.0509,N,201917628,245000,2019/11/12 08:00:00+00,{B9E11392-FCD7-4BBE-B6BA-75A0A5D8663F},11,25599.9860417953,800.000018060888
42388,34063.4401,N,201917671,360000,2019/11/14 08:00:00+00,{BB0F811B-F51F-4482-8E62-1AF0173FF743},11,11118.317984863,412.832342693318
42389,26353.1004,N,201917618,140000,2019/11/12 08:00:00+00,{BB739BBB-2C41-408F-9E6C-485FC746BA3A},11,8624.9269051655,444.997013612368
42390,45243.2205,N,201917542,515000,2019/11/06 08:00:00+00,{BBA4A368-65E4-4CE2-B794-53E6885E51E2},11,10460.9197525006,426.305123887971
42391,45171.0917,N,201917678,309000,2019/11/18 08:00:00+00,{BD4FFE9A-60BC-459D-B9C3-607A6C3BABFA},11,7799.56125283414,369.998989093275
42392,35283.1501,N,201917637,84105,2019/11/14 08:00:00+00,{C5B49A81-BB7A-4C33-9BB7-E771CA729A69},11,13608.1390993219,476.624484893749
42393,25121.1003,N,201917625,119888,2019/11/16 08:00:00+00,{C83D6746-D83D-4375-927F-E01C356EC6AB},11,6000.28624589656,340.016209631839
42394,36254.9011,N,201917736,8170,2019/10/22 08:00:00+00,{CD36DEDC-74AB-4B3A-BA81-01D82D5336AF},83,780313.227030905,5876.77509648061
42395,55105.9156,N,201917549,590000,2019/11/13 08:00:00+00,{CFD2C5A6-CA15-4BC6-87B2-74CC3E8FEACC},59,30836.7547823254,763.398096988274
42396,34135.9060,N,201917592,800000,2019/11/13 08:00:00+00,{D12729BD-7FCB-4FE6-8537-62BEDC19D7C2},88,6096286.95646272,11747.6672430332
42397,45203.1314,N,201917552,205833,2019/11/01 08:00:00+00,{D2819ACB-2FDB-4BC5-A5D7-7807693F6E21},11,11190.0841596914,439.751930597768
42398,45261.4810,N,201917484,265000,2019/10/29 08:00:00+00,{D29D9794-94AE-4D37-9295-41CF909249C4},11,18022.2800059773,727.681721375816
42399,13132.4712,N,201917607,180000,2019/11/15 08:00:00+00,{D3810872-245D-4012-A929-957E9DFE8276},12,7700.0129693061,354.000190443777
42400,14242.0142,Y,201917642,56000,2019/11/15 08:00:00+00,{D63E70A1-DDD7-4207-B9AC-4822D258DC8F},91,94575.6921504648,1230.4495946449
42401,34062.5101,N,201917676,458000,2019/11/14 08:00:00+00,{D84F6B95-9971-4F0C-ABA9-F65C3994CBDC},11,11676.343248088,432.70248654572
42402,45283.4916,N,201917630,225000,2019/11/15 08:00:00+00,{D8B5E468-6E2F-43AA-BB5D-E57DE0AA2271},11,9944.7560697328,412.997541687226
42403,38262.0117,N,201917629,272700,2019/11/06 08:00:00+00,{DB08F75B-8645-490A-A342-E700C7E70BD4},18,272338.253689757,2522.4100553583
42404,26233.1101,Y,201917688,80000,2019/11/14 08:00:00+00,{DB9DDE3B-46C6-44AD-B75F-76A2A2FE08E6},91,17325.746651644,548.648246827888
42405,55182.6001,N,201917536,289995,2019/11/06 08:00:00+00,{DEDA43C0-9797-4D50-8168-DA736ED15FC7},11,5885.5306332138,300.317044251565
42406,35044.0463,N,201917677,139000,2019/11/18 08:00:00+00,{DF239269-BF05-46CF-B65D-0E27F85B9C64},11,6142.40555428064,325.263977653478
42407,49083.0271,N,201917535,332400,2019/10/24 08:00:00+00,{E072FDD1-A20F-4759-8250-5043B3C51E6C},11,13499.9927539883,482.970453059846
42408,14181.1107,N,201917691,267400,2019/11/18 08:00:00+00,{E18B8524-A8AA-4F98-B006-46E911B14173},11,6198.01465641464,347.967983282869
42409,26362.1811,N,201917478,187500,2019/10/29 08:00:00+00,{E18FEB38-95D2-426C-B901-C76C1A740038},11,9071.55292023287,422.445525121858
42410,35244.3904,Y,201917657,301345,2019/10/11 08:00:00+00,{E20151FC-A0D8-4CA4-BF4C-9CEB9784907C},91,5037.64321813265,301.519365014638
42411,13013.3325,Y,201917479,320700,2019/11/06 08:00:00+00,{E3423E91-F6CA-473B-A0FB-242DE85973CF},91,9398.71589764345,418.5040875904
42412,13013.3323,Y,201917479,320700,2019/11/06 08:00:00+00,{E6D09A76-F57C-4324-9B45-EABEF103E1EB},91,9964.49412421494,401.221284850737
42413,35081.4401,N,201917647,155000,2019/11/14 08:00:00+00,{E7F24872-134F-4ED7-87A5-D4B853E60548},11,8572.61656418223,391.890474055509
42414,26151.0601,N,201917636,325000,2019/11/04 08:00:00+00,{E828F863-D0B9-4A1C-A810-BE8F4375D904},11,21298.7039058021,578.151877851036
42415,26273.1401,N,201917543,257000,2019/11/15 08:00:00+00,{EA6A6F62-2D61-45D3-8FA3-4FCA60DF46D8},11,9759.38532762607,403.981761693967
42416,35094.3509,N,201917623,172000,2019/11/18 08:00:00+00,{EAF6D2B1-3F9C-48CA-B0A4-B6C21B699835},11,6999.9900887071,340.001120071409
42417,45231.1516,N,201917538,220000,2019/11/14 08:00:00+00,{EB1C5853-4D32-4BAB-B35A-1B03149570CB},11,12878.1368204248,457.563055247863
