OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,prop_use_code,ShapeSTArea,ShapeSTLength
1654,35203.0105,N,202102742,265000,2021/02/24 08:00:00+00,11,6835.28656760612,402.861578768608
1655,35203.0134,N,202102747,320000,2021/02/18 08:00:00+00,11,6729.09599086964,369.266473036336
1656,35212.2915,N,202102729,615000,2021/02/16 08:00:00+00,12,14586.4246542521,696.034620209325
1657,35233.1624,N,202102753,309000,2021/02/08 08:00:00+00,11,11662.2643040289,498.839271225709
1658,35241.0109,N,202102890,500000,2021/02/11 08:00:00+00,91,5499.86036602115,320.004787852637
1659,35241.0110,N,202102890,500000,2021/02/11 08:00:00+00,64,6760.01794895616,370.408749203989
1660,35241.0111,N,202102890,500000,2021/02/11 08:00:00+00,64,14531.2521880208,490.639022802346
1661,35243.0404,Y,202102871,30000,2021/02/26 08:00:00+00,91,14697.5714403139,485.802612601273
1662,35244.1201,N,202102762,364800,2021/02/25 08:00:00+00,11,12077.1667209116,443.181978987737
1663,35272.2706,N,202102746,328250,2021/02/23 08:00:00+00,11,7286.31655931863,378.40766741073
1664,35274.0301,N,202102889,420000,2021/02/24 08:00:00+00,11,16875.0109184471,599.992312304562
1665,35274.1735,N,202102766,286000,2021/02/25 08:00:00+00,11,12373.2674285962,491.369451204009
1666,35304.2602,N,202102760,566000,2021/02/18 08:00:00+00,11,6652.02824663217,368.335175720128
1667,35311.1505,N,202102767,489500,2021/02/25 08:00:00+00,11,8439.54399090083,395.444599713331
1668,35322.2020,N,202102876,301500,2021/02/18 08:00:00+00,11,7660.35848546072,402.607704645784
1669,35323.0901,N,202102922,240000,2021/02/24 08:00:00+00,11,5960.54724217334,338.428148537715
1670,35324.4408,N,202102893,525000,2021/02/23 08:00:00+00,11,12299.618392181,443.428893527911
1671,35331.3905,N,202102908,4000000,2021/02/25 08:00:00+00,65,70788.0785956551,1042.65757193994
1672,35334.0503,N,202102925,482500,2021/02/25 08:00:00+00,11,10717.9628468856,429.921593919181
1673,36051.1609,Y,202102943,80000,2021/02/23 08:00:00+00,91,10735.2665846287,419.26695379377
1674,36192.2209,N,202102745,517100,2021/02/08 08:00:00+00,11,12562.2064936444,465.284597444622
1675,36203.2849,N,202102730,255000,2021/02/22 08:00:00+00,11,11580.6430707144,479.003482167014
1676,36282.3809,N,202102699,241000,2021/02/23 08:00:00+00,11,2313.87040590965,192.894816913637
1677,36282.3811,N,202102702,241000,2021/02/23 08:00:00+00,11,1536.13162037645,157.68346153513
1678,36291.6007,N,202102740,220000,2021/02/16 08:00:00+00,11,1427.61112495086,178.012788842706
1679,36293.0821,N,202102757,280000,2021/02/17 08:00:00+00,11,7201.39823777367,359.829377366002
1680,36323.0201,N,202102836,110000,2021/02/26 08:00:00+00,11,7349.8264258299,365.585272005623
1681,36331.0927,Y,202102902,300000,2021/02/24 08:00:00+00,11,5274.93518451131,343.698475289758
1682,36362.9105,N,202102948,748000,2021/02/08 08:00:00+00,11,213875.604182342,1852.24032448131
1683,37173.9109,N,202102924,472000,2021/02/24 08:00:00+00,11,207629.532151796,1922.82372330226
1684,37324.1210,N,202102682,350000,2021/02/04 08:00:00+00,11,18291.7438315815,578.606066088674
1685,37341.1716,N,202102752,610000,2021/02/24 08:00:00+00,11,15004.0490337152,550.676646830651
1686,37352.1621,N,202102751,485000,2021/02/24 08:00:00+00,11,20095.5806622201,564.055170329311
1687,38093.9069,Y,202102765,100000,2021/02/25 08:00:00+00,91,213982.22306095,1932.00978217597
1688,38192.9087,Y,202102933,530000,2021/02/19 08:00:00+00,91,396115.079490058,3243.08411824975
1689,39222.0101,N,202102749,315000,2021/02/24 08:00:00+00,11,470166.954875084,3254.37361057907
1690,39272.0409,N,202102846,750000,2021/02/23 08:00:00+00,11,852646.180061876,3903.09613859155
1691,44342.1804,N,202102881,160000,2021/02/26 08:00:00+00,11,242374.046305448,2165.41581301071
1692,44342.1811,Y,202102881,160000,2021/02/26 08:00:00+00,91,5565.85321546054,655.835812762839
1693,45031.3703,N,202102986,327000,2021/02/18 08:00:00+00,11,10143.7314121772,420.49985177842
1694,45042.9047,N,202102855,632000,2021/02/10 08:00:00+00,11,104572.121851947,1346.45466174062
1695,45042.9048,Y,202102855,632000,2021/02/10 08:00:00+00,91,57388.7647372809,1089.57184910601
1696,45042.9049,Y,202102855,632000,2021/02/10 08:00:00+00,91,17856.4136346846,621.004372367177
1697,45062.1402,N,202102755,370000,2021/02/23 08:00:00+00,11,15862.4693196351,521.943652344621
1698,45073.2803,N,202102714,350500,2021/02/22 08:00:00+00,11,8517.10362681597,392.086322235086
1699,45142.3703,N,202102877,325000,2021/02/25 08:00:00+00,11,11125.8913957612,443.461238751869
1700,45153.2901,N,202102852,405000,2021/02/23 08:00:00+00,11,7761.5995808809,347.726734675959
1701,45181.1534,N,202102818,244900,2021/02/25 08:00:00+00,11,11365.1418902159,489.236204310948
1702,45234.2302,N,202102850,331000,2021/02/24 08:00:00+00,11,10769.7855440976,426.680028483748
1703,45234.3403,N,202102764,200000,2021/02/20 08:00:00+00,11,12600.3373075024,460.012943635964
1704,45263.1367,N,202102768,450000,2021/02/23 08:00:00+00,11,17285.9730893406,525.999610150584
1705,49164.9035,N,202102680,331000,2021/02/22 08:00:00+00,18,426040.137559484,3249.19920404985
1706,49323.9038,N,202102904,506000,2021/02/27 08:00:00+00,88,869496.353338897,3956.80283070646
1707,49323.9040,Y,202102904,506000,2021/02/27 08:00:00+00,88,867539.598509464,3954.51412262861
1708,49342.9021,N,202102689,365000,2021/02/22 08:00:00+00,11,210925.178887618,2006.16885123119
1709,55063.0146,N,202102882,200000,2021/02/18 08:00:00+00,18,21677.7150776585,621.019233405197
1710,55081.2005,N,202102671,307000,2021/02/22 08:00:00+00,11,14153.0697291112,512.10682014535
1711,55082.0304,N,202102733,65000,2021/02/17 08:00:00+00,18,11353.408431228,455.769245555467
1712,55141.3502,N,202102681,585000,2021/02/19 08:00:00+00,11,9600.04959729122,400.000967746561
1713,55142.1412,N,202102725,740000,2021/02/19 08:00:00+00,11,16191.5656013978,569.671574387484
1714,55151.0201,N,202102936,290000,2021/02/24 08:00:00+00,12,13929.3654741317,471.185962606684
1715,55151.2009,N,202102743,361000,2021/02/23 08:00:00+00,11,5900.70841813595,343.584834972438
1716,55184.1704,N,202102910,260000,2021/02/23 08:00:00+00,18,12339.9338486315,451.245573978479
1717,55202.3906,Y,202102827,301989,2021/02/25 08:00:00+00,11,7380.15441579359,347.606886743626
1718,55211.2402,N,202102843,659995,2021/02/11 08:00:00+00,11,8371.46575281278,395.159339518886
1719,56131.9137,Y,202102905,135000,2021/02/26 08:00:00+00,91,310255.161517625,2804.59198166129
1720,56131.9138,N,202102835,2000000,2021/02/22 08:00:00+00,11,350327.678862166,2639.55047215121
1721,56172.9002,Y,202102812,665000,2021/02/23 08:00:00+00,88,7140263.8446829,10696.3128719067
1722,56173.9003,Y,202102812,665000,2021/02/23 08:00:00+00,88,3563926.87877282,8103.84081538728
1723,56174.9016,Y,202102812,665000,2021/02/23 08:00:00+00,88,5517624.15991932,10632.6660401871
1724,56362.1509,N,202102885,370000,2021/02/23 08:00:00+00,11,20039.1158416187,571.415378920916
1725,58183.9028,Y,202102712,59000,2021/02/16 08:00:00+00,88,388445.219016084,3723.06056835906
1726,66314.1309,N,202102696,235000,2021/02/19 08:00:00+00,11,13014.3069262942,460.28573433751
1727,13132.0105,N,202102823,130000,2021/02/23 08:00:00+00,11,7499.97679348342,349.999272323794
1728,14252.0110,Y,202102763,80000,2021/02/16 08:00:00+00,91,56098.624355473,1068.47951124939
1729,14313.0305,Y,202103011,4500,2021/03/01 08:00:00+00,91,12323.8375870516,459.955084872428
1730,15231.0502,N,202102822,270000,2021/02/24 08:00:00+00,11,6719.1343410343,343.966729158735
1731,15253.0130,Y,202102811,237000,2021/02/24 08:00:00+00,91,192454.26295131,1889.40084201484
1732,24051.1110,Y,202102804,325777,2021/02/01 08:00:00+00,11,14737.8162561401,522.822817607792
1733,25134.4405,N,202102953,160000,2021/02/23 08:00:00+00,11,3049.93740450014,260.999644259956
1734,25263.0605,Y,202102955,53000,2021/02/25 08:00:00+00,91,13499.9626947585,469.99901257595
1735,26221.3023,Y,202102824,125000,2021/02/25 08:00:00+00,91,13008.1690945924,447.118705282061
1736,26223.2506,N,202102814,400000,2021/02/21 08:00:00+00,11,14216.5497775033,479.297057294256
1737,26224.1106,N,202102798,380640,2021/02/25 08:00:00+00,11,5633.9358764755,346.145846120933
1738,26244.1902,Y,202103084,60000,2021/03/01 08:00:00+00,11,9743.83530330604,424.796089216563
1739,26361.1502,N,202102808,305000,2021/02/08 08:00:00+00,11,8362.92802829625,357.370384531201
1740,27201.9040,N,202103007,981795,2021/02/25 08:00:00+00,11,433668.862873795,2637.50703896106
1741,27202.9073,Y,202103007,981795,2021/02/25 08:00:00+00,91,418346.017609934,2588.21058306253
1742,28012.1215,N,202103019,824000,2021/02/08 08:00:00+00,13,29601.6865563852,753.922047811858
1743,34023.9107,N,202103020,745000,2021/02/25 08:00:00+00,11,43554.8324431157,897.631933937649
1744,34042.1411,N,202102810,550000,2021/02/23 08:00:00+00,11,13239.7498354543,467.054673261439
1745,34051.0802,N,202102802,485000,2021/02/12 08:00:00+00,11,10772.3658218381,427.954710642653
1746,34285.4206,Y,202102803,180000,2021/02/22 08:00:00+00,91,188985.182048861,1954.80143615784
1747,35042.4404,N,202102784,211000,2021/02/22 08:00:00+00,11,4081.8725611882,284.045019546598
1748,35054.3806,N,202102833,315000,2021/02/18 08:00:00+00,11,8015.85059545424,363.903319254084
1749,35064.4601,Y,202102734,89000,2021/02/23 08:00:00+00,11,5978.60352348605,339.645843309455
1750,35084.2403,N,202103016,286000,2021/02/22 08:00:00+00,11,7099.9982333345,383.999919093845
1751,35171.0808,N,202103059,835000,2021/03/02 08:00:00+00,13,7099.97487288991,383.999430312459
1752,35173.1304,Y,202102997,818847,2021/03/01 08:00:00+00,91,9330.1630743466,390.437879779629
1753,35173.1305,N,202102997,818847,2021/03/01 08:00:00+00,91,10477.1830067101,421.638124547178
1754,35173.1307,Y,202102997,818847,2021/03/01 08:00:00+00,91,1479.86402600908,260.924860677145
1755,35214.2110,N,202102795,82257,2021/02/22 08:00:00+00,11,45570.4039799767,947.086801601136
1756,35271.3205,N,202102807,500000,2021/02/25 08:00:00+00,11,53605.3532724991,935.967874511127
1757,35272.3406,N,202102830,248000,2021/02/22 08:00:00+00,11,7384.99997089413,382.282546087872
1758,35324.1407,N,202102829,345000,2021/02/26 08:00:00+00,11,6513.91207396229,360.295626111829
1759,35354.0801,N,202102771,495225,2021/02/17 08:00:00+00,11,6658.2827157621,341.930326077554
1760,36111.9009,Y,202102794,581165,2021/02/22 08:00:00+00,83,428069.782873694,3243.26698161069
1761,36282.1201,N,202102800,338000,2021/02/11 08:00:00+00,11,9236.20903435574,386.297972687716
1762,36291.6054,N,202102821,215000,2021/02/17 08:00:00+00,11,1563.61008269198,182.011979468903
1763,36292.2701,N,202103017,319000,2021/02/25 08:00:00+00,11,8914.66457198068,381.483153125249
1764,36303.0507,N,202102825,315000,2021/02/25 08:00:00+00,11,7913.66674003764,366.105036639009
1765,36304.2001,N,202102782,193400,2021/02/24 08:00:00+00,11,7680.01393345009,376.000238825268
1766,36312.2705,N,202102817,255000,2021/02/19 08:00:00+00,11,7107.36220181661,384.40128430369
1767,36324.3001,N,202102780,165000,2021/02/25 08:00:00+00,11,6258.96572346018,350.247802631753
1768,36364.2010,,202101744,107000,2021/02/01 08:00:00+00,,12443.1734572578,486.998688859961
1769,37214.1201,Y,202102964,80000,2021/03/01 08:00:00+00,91,36213.0563460844,795.45631450979
1770,37291.5410,Y,202102820,379995,2021/02/11 08:00:00+00,11,5800.40776288349,332.019065533813
1771,37294.4031,Y,202103055,60000,2021/02/25 08:00:00+00,91,7912.81559718264,442.584881073543
1772,37324.1817,N,202102791,368000,2021/02/22 08:00:00+00,11,12901.9660742333,457.800687044313
1773,37354.0209,N,202102792,502000,2021/02/23 08:00:00+00,11,15517.6546123631,487.338476361251
1774,45052.3008,Y,202102779,372315,2021/02/25 08:00:00+00,11,5503.48059448381,310.13034600078
1775,45071.0031,N,202102816,250000,2021/02/25 08:00:00+00,11,11743.9582358577,456.590306394428
1776,45221.0113,N,202102963,320000,2021/02/25 08:00:00+00,11,13175.4137696284,467.37892789408
1777,45224.1520,N,202102778,349000,2021/02/25 08:00:00+00,12,15805.841418747,506.953461689215
1778,45271.1024,N,202102801,289222,2021/02/25 08:00:00+00,11,40245.0459809137,883.203021722977
1779,55142.1601,N,202102826,515000,2021/02/11 08:00:00+00,11,18796.4104568522,570.693192255751
1780,55302.7312,N,202102781,500000,2021/02/23 08:00:00+00,11,8071.08492410689,389.489656268624
1781,56013.9074,N,202102831,305000,2021/02/25 08:00:00+00,11,132269.212527811,1835.98369107878
1782,56171.9001,Y,202102809,285000,2021/02/23 08:00:00+00,88,7145021.59955287,10700.049412246
1783,56341.0118,N,202102805,460000,2021/02/18 08:00:00+00,11,185300.108994761,1819.49348523939
1784,28112.3402,N,202102883A,249450,2021/02/23 08:00:00+00,91,5309.95720979003,348.906004060602
1785,48054.9079,N,202103099,551000,2021/03/02 08:00:00+00,91,573677.934352623,3174.71034547332
1786,04162.9011,N,202103024,10,2021/02/26 08:00:00+00,11,441274.597798378,2657.15581966342
1787,06233.9017,Y,202103069,423252,2021/03/01 08:00:00+00,83,373636.520354329,2949.40310851166
1788,06233.9020,Y,202103069,423252,2021/03/01 08:00:00+00,83,1499481.80639875,4798.38554545828
1789,06261.9001,Y,202103069,423252,2021/03/01 08:00:00+00,83,7030559.85505488,10606.1397851629
1790,06262.9002,Y,202103069,423252,2021/03/01 08:00:00+00,83,6862803.07064711,13681.6181851304
1791,07322.9015,N,202102993,320000,2021/02/18 08:00:00+00,11,219863.064680569,1953.70287599276
1792,13122.2213,Y,202102992,369900,2021/02/08 08:00:00+00,11,7499.97627202787,399.999507756437
1793,14174.2106,Y,202102999,4000,2021/02/19 08:00:00+00,91,20662.524564929,812.566124175844
1794,17313.0105,N,202103072,495000,2021/02/26 08:00:00+00,83,450899.331535575,3348.56578774753
1795,24071.0504,N,202103002,272000,2021/02/25 08:00:00+00,11,10490.71122277,439.751273939068
1796,24071.1509,N,202103053,375000,2021/02/23 08:00:00+00,11,8766.66422612432,391.463287617162
1797,25024.3205,N,202103008,260000,2021/02/19 08:00:00+00,11,6501.99368392933,360.118649966027
1798,25244.4901,N,202102994,344320,2021/02/25 08:00:00+00,11,6119.6268258868,323.987832317171
1799,26244.1902,Y,202103089,511673,2021/03/01 08:00:00+00,11,9743.83530330604,424.796089216563
1800,26262.0607,N,202102969,415000,2021/02/24 08:00:00+00,11,12095.0363371741,442.033819703828
1801,26273.5802,Y,202100575,80000,2021/01/11 08:00:00+00,91,9398.51734368639,400.960606631957
1802,26273.5803,Y,202102965,135000,2021/02/28 08:00:00+00,91,15006.2896477183,550.072912478695
1803,26273.5804,Y,202100575,80000,2021/01/11 08:00:00+00,91,14000.3486818039,540.013405655682
1804,26273.5805,Y,202100575,80000,2021/01/11 08:00:00+00,91,14000.7511523844,540.030164029176
1805,26273.5806,Y,202100575,80000,2021/01/11 08:00:00+00,91,13802.2772639684,538.070214735843
1806,26351.1714,N,202103034,269500,2021/02/28 08:00:00+00,11,8626.32647917191,383.669432089553
1807,26352.1515,N,202102985,305000,2021/03/01 08:00:00+00,11,8156.01359715546,386.911580397708
1808,26352.3223,N,202103068,450000,2021/02/25 08:00:00+00,12,8819.40597160937,377.069805826127
1809,28022.2904,N,202103081,275000,2021/02/26 08:00:00+00,11,9286.03138403724,397.731871441511
1810,28291.9028,Y,202103078,125000,2021/02/24 08:00:00+00,83,849648.573754164,3900.18359295984
1811,35042.4313,N,202102980,240000,2021/02/23 08:00:00+00,11,4072.41623267728,283.858953813427
1812,35061.0113,N,202102989,190000,2021/02/26 08:00:00+00,11,4995.90308321551,299.923694248147
1813,35094.0208,N,202103004,149900,2021/03/01 08:00:00+00,11,7668.54522426603,391.869949800838
1814,35101.4903,N,202103052,150000,2021/03/02 08:00:00+00,11,6970.78767613808,352.359735262228
1815,35112.0345,Y,202103028,100000,2021/02/18 08:00:00+00,91,7492.32560287958,399.897975233194
1816,35112.0346,Y,202103028,100000,2021/02/18 08:00:00+00,91,7492.38616061264,399.899133812015
1817,35194.1606,N,202103058,825000,2021/03/02 08:00:00+00,11,7500.0210388984,400.00095523772
1818,35224.4909,N,202102981,290000,2021/02/25 08:00:00+00,11,7985.17538524923,388.561263135514
1819,35261.1708,N,202103032,530100,2021/02/24 08:00:00+00,14,10485.7017464018,503.030493508573
1820,35264.9122,N,202103070,926000,2021/02/23 08:00:00+00,11,212379.075806843,1949.15015524667
1821,35302.0910,N,202103001,395000,2021/02/23 08:00:00+00,11,5000.05157866156,300.003238196533
1822,35333.1507,N,202103006,379900,2021/03/01 08:00:00+00,11,7123.46670523601,341.394409829665
1823,35344.3123,N,202103064,255000,2021/03/02 08:00:00+00,11,6237.0821430868,360.670918390395
1824,36124.9008,N,202102978,437500,2021/03/01 08:00:00+00,11,38898.4546633552,799.744282653091
1825,36334.2024,N,202103013,256000,2021/03/01 08:00:00+00,11,7123.2690607181,369.773362623614
1826,36342.1811,N,202102990,249000,2021/03/01 08:00:00+00,11,6132.8177971732,345.324626782855
1827,37294.4029,Y,202102975,105000,2021/02/26 08:00:00+00,91,7333.11441328871,390.067206899718
1828,37294.4031,Y,202103062,449999,2021/02/25 08:00:00+00,11,7912.81559718264,442.584881073543
1829,37354.0211,N,202103067,510000,2021/02/22 08:00:00+00,11,16510.2510987425,529.001228518336
1830,39194.0111,Y,202102774,100000,2021/02/08 08:00:00+00,91,428301.897106374,3255.94806665928
1831,44032.0305,N,202103027,450000,2021/02/25 08:00:00+00,11,23970.6873984356,627.597624465955
1832,45052.0901,N,202102995,360000,2021/02/24 08:00:00+00,11,9691.96252779312,388.226994279193
1833,45072.1904,N,202103057,255000,2021/02/25 08:00:00+00,11,23591.3830431048,635.035013603781
1834,45074.0116,N,202103029,290000,2021/03/01 08:00:00+00,12,12568.9651411375,474.104620091087
1835,45084.0459,N,202103048,261777,2021/02/19 08:00:00+00,11,15493.0294840683,499.530948378704
1836,45164.1102,Y,202103033,133000,2021/02/26 08:00:00+00,11,6760.20485700074,364.005065942044
1837,45184.2502,N,202103009,350000,2021/02/17 08:00:00+00,91,11350.3578984749,486.816334069413
1838,45233.0101,N,202103043,370000,2021/03/01 08:00:00+00,11,13593.5891275122,475.455079149091
1839,45242.0328,Y,202103030,345000,2021/02/22 08:00:00+00,91,27250.7270637007,696.002945400047
1840,45283.4007,N,202102996,296000,2021/03/01 08:00:00+00,11,8338.34738313646,370.998333095582
1841,48054.9076,Y,202103012,105000,2021/02/25 08:00:00+00,91,508795.38244154,2863.33881832265
1842,48065.9041,Y,202103080,110000,2021/03/02 08:00:00+00,91,440708.354219035,2685.79695688754
1843,55074.3417,N,202103066,445000,2021/02/25 08:00:00+00,11,7675.49178966974,366.177298321517
1844,55101.2807,Y,202103026,350346,2021/02/24 08:00:00+00,11,5269.7443314347,334.946434526762
1845,55114.5021,Y,202102983,574160,2021/02/24 08:00:00+00,11,7148.93286039561,356.536500232647
1846,55183.0638,N,202103045,83340,2021/02/19 08:00:00+00,11,38914.5425410665,1037.67945959885
1847,55191.3514,Y,202103065,375000,2021/03/02 08:00:00+00,11,5711.21075250356,328.47506608656
1848,55194.3409,Y,202103035,330700,2021/03/01 08:00:00+00,11,7525.23134069819,389.973989707961
1849,55232.0820,N,202102974,500000,2021/02/12 08:00:00+00,11,16151.9914409213,533.601529487177
1850,56011.9058,N,202103061,706000,2021/02/23 08:00:00+00,11,437470.547987902,2698.92870862303
1851,56362.1206,N,202103000,370000,2021/02/19 08:00:00+00,11,18794.1358858614,547.415553525258
1852,57361.9008,Y,202103079,155000,2021/03/01 08:00:00+00,91,333400.132686507,2394.32070639695
1853,05253.0204,N,202103150,479900,2021/02/25 08:00:00+00,11,199076.060503275,1895.69439032288
1854,07312.9013,Y,202103192,65000,2021/03/01 08:00:00+00,91,459559.987088993,2713.09962188392
1855,14182.1416,N,202103095,175000,2021/03/02 08:00:00+00,11,6009.66085695633,320.194150703997
1856,17363.9081,N,202103220,1100000,2021/03/03 08:00:00+00,11,573197.85119609,3157.63942188207
1857,24112.0116,N,202103130,351500,2021/02/25 08:00:00+00,11,44114.8760892693,888.800534582876
1858,25121.1708,N,202103140,250000,2021/02/26 08:00:00+00,11,6000.28032576951,340.016206540728
1859,25124.1401,N,202103145,262499,2021/02/24 08:00:00+00,12,5999.97155347039,339.999732719464
1860,25263.0907,N,202103117,635000,2021/03/03 08:00:00+00,11,13499.9572287051,469.999356377189
1861,25263.0913,Y,202103117,635000,2021/03/03 08:00:00+00,91,13499.9797503754,469.999700178142
1862,26123.1710,N,202103121,775000,2021/03/02 08:00:00+00,11,10778.5391564341,410.290267174467
1863,26274.5211,N,202103101,425000,2021/03/01 08:00:00+00,11,7802.60772039744,347.601511300727
1864,28174.9052,Y,202103166,99900,2021/03/01 08:00:00+00,91,463109.180727786,3170.38542377541
1865,28242.9094,N,202103154,50000,2021/02/16 08:00:00+00,18,384659.16487214,2828.45815309577
1866,28294.9036,Y,202103091,90128,2021/02/26 08:00:00+00,83,407792.739053154,2555.45954032094
1867,34042.7910,N,202103113,459000,2021/03/03 08:00:00+00,11,6292.46524211031,329.608394512705
1868,34063.3402,N,202103127,445000,2021/02/24 08:00:00+00,11,6023.97627128725,315.949374831824
1869,34282.4204,Y,202103110,178000,2021/02/22 08:00:00+00,91,100100.032469542,1253.81701233272
1870,35042.1903,N,202103141,225000,2021/02/11 08:00:00+00,11,5939.88294554889,357.99819472021
1871,35053.0901,N,202103149,256000,2021/03/05 08:00:00+00,74,21776.5202611345,617.65717696118
1872,35053.0913,Y,202103149,256000,2021/03/05 08:00:00+00,91,5094.73300238167,303.848991926056
1873,35053.0914,N,202103149,256000,2021/03/05 08:00:00+00,74,38111.0376452966,917.513406707763
1874,35053.0917,Y,202103149,256000,2021/03/05 08:00:00+00,74,5444.14031193371,317.840433534932
1875,35061.3509,N,202103108,236000,2021/03/03 08:00:00+00,11,6450.03467014097,358.000799551726
1876,35064.0204,N,202103132,295000,2021/02/23 08:00:00+00,11,7071.22294749109,383.641834088024
1877,35064.1809,N,202103106,300000,2021/02/27 08:00:00+00,11,6458.823315206,380.504141415287
1878,35074.1207,N,202103158,100000,2021/03/03 08:00:00+00,11,1299.75277294064,152.102399560168
1879,35092.5105,N,202103104,295000,2021/03/02 08:00:00+00,11,7006.23379396966,380.089139216472
1880,35112.0347,Y,202103092,50000,2021/02/18 08:00:00+00,91,7492.36802295794,399.898348940787
1881,35181.2509,Y,202103207,775000,2021/03/04 08:00:00+00,91,816.97520959666,275.654208582803
1882,35181.2916,N,202103207,775000,2021/03/04 08:00:00+00,11,6960.78653383485,378.384219972054
1883,35181.2917,N,202103207,775000,2021/03/04 08:00:00+00,13,8699.26740380886,403.338310226062
1884,35181.2918,N,202103207,775000,2021/03/04 08:00:00+00,11,3479.23656265184,328.272133199817
1885,35191.4607,N,202103118,2705000,2021/03/01 08:00:00+00,91,4600.00186332162,283.9999830353
1886,35191.4619,N,202103118,2705000,2021/03/01 08:00:00+00,65,40400.017121693,900.000816826375
1887,35244.3009,N,202103103,395000,2021/03/01 08:00:00+00,11,5499.86985049524,319.999998618815
1888,35281.0516,N,202103146,240000,2021/03/01 08:00:00+00,11,7686.74955606215,359.685242607406
1889,35294.1040,Y,202103093,285000,2021/02/26 08:00:00+00,91,8469.74231786516,419.666023673102
1890,35324.1215,N,202103097,359000,2021/02/26 08:00:00+00,11,6887.46035020279,349.59045954362
1891,35331.1616,N,202103252,650000,2021/03/04 08:00:00+00,91,9200.33831699316,393.05464413052
1892,35331.1618,Y,202103252,650000,2021/03/04 08:00:00+00,91,5186.50871612501,325.609309333875
1893,35331.1619,N,202103252,650000,2021/03/04 08:00:00+00,11,11576.304237748,432.732163334644
1894,35342.3232,N,202103131,333000,2021/03/02 08:00:00+00,11,6614.69059966352,360.549023254463
1895,36052.3703,Y,202103098,45000,2021/02/25 08:00:00+00,91,9326.21925039398,389.85250803585
1896,36055.3704,Y,202103109,45000,2021/02/25 08:00:00+00,91,8552.15003300773,378.62290645106
1897,36083.0310,N,202103136,300000,2021/01/14 08:00:00+00,11,10640.0062096724,426.000054451642
1898,36313.3205,N,202103191,140000,2021/02/18 08:00:00+00,11,6185.51419518471,347.543873827601
1899,36321.0912,N,202103102,135000,2021/03/01 08:00:00+00,11,6232.90063146894,349.28842411103
1900,36323.1811,N,202103237,415000,2021/03/04 08:00:00+00,11,4455.15430276038,278.513149105794
1901,36323.1812,N,202103237,415000,2021/03/04 08:00:00+00,11,4462.99589589834,278.827271126027
1902,36323.1813,N,202103237,415000,2021/03/04 08:00:00+00,11,4470.7931364132,279.140398583233
1903,36324.3412,N,202102255,272500,2021/02/16 08:00:00+00,11,5787.74962186823,331.729776469056
1904,36324.3425,N,202102255,272500,2021/02/16 08:00:00+00,91,7970.83147212635,371.738951835075
1905,36324.3505,N,202103116,275000,2021/03/01 08:00:00+00,11,5445.23301981426,317.835893266768
1906,36343.2607,N,202103147,399000,2021/02/23 08:00:00+00,51,12499.343218458,450.817029946837
1907,37203.0806,N,202103105,420000,2021/02/26 08:00:00+00,11,12640.9803440651,478.49152874728
1908,37203.1401,N,202103137,394000,2021/02/24 08:00:00+00,11,12637.0806516458,460.530657861435
1909,37204.2108,Y,202103235,248000,2021/03/02 08:00:00+00,91,5008.88859337118,299.37508585882
1910,37204.2109,Y,202103235,248000,2021/03/02 08:00:00+00,91,5004.01714573388,298.864200324535
1911,37204.2111,Y,202103235,248000,2021/03/02 08:00:00+00,91,5006.72770065999,299.373280774726
1912,37204.2112,Y,202103235,248000,2021/03/02 08:00:00+00,91,4974.33854225614,296.075603708528
1913,37321.1438,N,202103164,606985,2021/03/02 08:00:00+00,11,27333.2023985883,773.330261524233
1914,39122.9047,Y,202103165,140000,2021/02/23 08:00:00+00,91,430075.739754974,3266.7514464975
1915,44031.1912,Y,202103135,858935,2021/03/02 08:00:00+00,11,19881.4561673866,580.962711746767
1916,44334.2627,Y,202103155,290000,2021/03/04 08:00:00+00,83,224383.423438094,2020.07187421187
1917,45043.1518,Y,202103159,235000,2021/03/01 08:00:00+00,91,30139.2703122207,864.377903234
1918,45052.3005,Y,202103114,369000,2021/02/26 08:00:00+00,11,8260.40748728913,383.265870436103
1919,45153.5001,N,202103128,270000,2021/02/26 08:00:00+00,11,4787.72824018062,276.114141701375
1920,45171.1532,N,202103111,305000,2021/02/26 08:00:00+00,11,12700.6979057096,453.505278786914
1921,45221.0802,N,202103162,227000,2021/02/24 08:00:00+00,11,11139.1000217276,440.006532109938
1922,45233.4810,Y,202103126,374995,2021/02/11 08:00:00+00,11,7239.26854817353,389.571160630198
1923,45353.1325,N,202103112,527000,2021/02/17 08:00:00+00,11,25705.8037907271,718.705764760369
1924,46263.0139,N,202103148,495000,2021/02/19 08:00:00+00,11,238527.060517157,2227.42732322408
1925,46344.2501,N,202103094,892345,2021/03/01 08:00:00+00,91,204515.012259734,1938.37528839162
1926,46354.5004,N,202103163,400000,2021/02/17 08:00:00+00,11,9638.31170094568,415.38023848208
1927,48072.9087,Y,202103090,130000,2021/02/28 08:00:00+00,83,934390.089860016,6262.42045115256
1928,55191.3517,Y,202103157,389900,2021/03/03 08:00:00+00,11,6654.37143168017,356.461759195629
1929,55211.2513,Y,202103123,504995,2021/02/11 08:00:00+00,11,7888.83381969663,380.970911719764
