OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,prop_use_code,ShapeSTArea,ShapeSTLength
1660,26362.0217,N,202302963,215000,2023/03/28 08:00:00+00,11,10900.1439799688,501.732696650311
1661,28013.2505,Y,202302924,417703,2023/02/09 08:00:00+00,91,7170.35421872295,370.741758476742
1662,28013.2612,Y,202302959,449636,2023/01/11 08:00:00+00,91,6526.19073112021,347.418167721828
1663,28152.9063,N,202302865,290000,2023/03/24 08:00:00+00,11,839981.912847906,5867.08430937896
1664,34043.9050,N,202302852,740000,2023/03/27 08:00:00+00,11,27510.9955479266,800.836412914446
1665,34071.0409,N,202302932,665000,2023/03/24 08:00:00+00,11,8934.64055841404,402.435973488508
1666,34072.1415,N,202302958,675000,2023/03/28 08:00:00+00,11,11221.1296058695,432.651236726321
1667,34092.3805,N,202302934,1450000,2023/03/24 08:00:00+00,11,24669.1549956764,683.650554277352
1668,35033.3208,N,202302880,335000,2023/03/27 08:00:00+00,11,6245.06683667468,349.806950018345
1669,35034.0810,N,202302897,287500,2023/03/28 08:00:00+00,11,6350.38048560425,354.021093250792
1670,35043.1254,N,202302922,312000,2023/03/27 08:00:00+00,11,6006.34608353033,340.012563960447
1671,35051.0720,N,202302933,266000,2023/03/29 08:00:00+00,11,5089.74290689487,303.699337840719
1672,35054.1306,N,202302887,280000,2023/03/21 08:00:00+00,11,5095.82186056506,303.821564586844
1673,35064.4612,N,202302950,360000,2023/03/29 08:00:00+00,11,6331.81576575112,395.015297504683
1674,35081.4104,N,202302890,330000,2023/03/29 08:00:00+00,11,6545.87797412064,361.837311512665
1675,35084.3303,N,202302927,450000,2023/03/23 08:00:00+00,11,7100.00534098522,384.000231543576
1676,35162.4302,N,202302941,250000,2023/03/29 08:00:00+00,64,6600.2540178232,364.015071626337
1677,35221.2306,N,202302919,320000,2023/03/29 08:00:00+00,11,6451.35650114661,358.053800986484
1678,35224.4104,N,202302971,370000,2023/03/29 08:00:00+00,11,6736.71030769306,370.102366623631
1679,35232.9016,N,202302905,302000,2023/03/27 08:00:00+00,11,5999.94140344736,340.004110418012
1680,35244.3306,N,202302915,529900,2023/03/29 08:00:00+00,11,7016.75402931977,360.401359530553
1681,35274.0136,N,202302935,388000,2023/03/29 08:00:00+00,11,11248.8568447864,549.94478155973
1682,35274.3220,Y,202302925,529995,2023/03/27 08:00:00+00,91,8205.71256223997,428.204129039279
1683,35311.0714,N,202302936,520000,2023/03/27 08:00:00+00,11,8103.58334846582,390.471670714921
1684,35344.3401,N,202302858,640000,2023/03/27 08:00:00+00,11,8451.21820513221,376.537723310644
1685,36291.6041,N,202302972,249600,2023/03/29 08:00:00+00,11,1427.6498571668,178.013963858692
1686,36314.0407,N,202302873,445000,2023/03/22 08:00:00+00,11,7691.19223026359,376.415599433167
1687,36324.1718,N,202302889,260000,2023/03/23 08:00:00+00,11,5152.65841433964,306.190740192099
1688,36332.1930,N,202302931,183000,2023/03/29 08:00:00+00,11,6250.84707655688,350.034494052814
1689,36344.0324,N,202302974,1100000,2023/03/27 08:00:00+00,91,22653.0027083988,661.311033014385
1690,36344.0325,N,202302974,1100000,2023/03/27 08:00:00+00,64,29129.0073545406,715.928881104301
1691,38013.9084,Y,202302903,90000,2023/03/29 08:00:00+00,91,218037.000327021,1892.89918081521
1692,38244.9053,N,202302928,230000,2023/03/27 08:00:00+00,88,417445.593674016,2797.67255183492
1693,44032.2640,Y,202302876,509995,2023/03/27 08:00:00+00,11,9730.16275890813,418.154066410461
1694,44042.2641,N,202302856,742000,2023/03/23 08:00:00+00,11,19097.9037367932,536.810361473049
1695,45053.2703,Y,202302857,435000,2023/03/27 08:00:00+00,91,5044.21266907532,293.730236581254
1696,45074.0229,N,202302976,350000,2023/03/27 08:00:00+00,11,10734.0292587544,424.37928525886
1697,45152.2403,N,202302952,299000,2023/03/29 08:00:00+00,11,7498.85203457322,348.888017898558
1698,45163.1301,N,202302921,480000,2023/03/29 08:00:00+00,11,6900.90129557084,366.59714719103
1699,45173.0711,N,202302967,195000,2023/03/29 08:00:00+00,11,13202.5947749451,490.037044272734
1700,45222.0541,N,202302969,750000,2023/03/28 08:00:00+00,59,22399.8133757732,647.999963874707
1701,45222.3803,N,202302956,400000,2023/03/27 08:00:00+00,11,7369.54574020369,339.606946208211
1702,45232.1604,N,202302854,375000,2023/03/20 08:00:00+00,11,4202.52106419106,266.500593975164
1703,45251.0608,N,202302853,865000,2023/03/23 08:00:00+00,11,21156.0411172151,572.433164890897
1704,45291.0302,N,202302902,400000,2023/03/28 08:00:00+00,11,20084.4002791,601.244585343487
1705,46352.6804,Y,202302899,486388,2023/03/01 08:00:00+00,91,7419.34748488299,425.574105757223
1706,46354.5801,Y,202302930,609997,2023/03/01 08:00:00+00,91,14506.2085027073,527.265560388687
1707,47182.9039,N,202302954,453000,2023/03/30 08:00:00+00,18,431740.081335654,2628.49223873601
1708,47243.0406,N,202302904,340000,2023/03/28 08:00:00+00,11,277349.373431548,2326.69378169429
1709,51301.2202,N,202302960,59000,2023/03/23 08:00:00+00,11,58167.8556804778,964.802300723146
1710,51304.1903,N,202302898,26000,2023/03/28 08:00:00+00,51,11693.85189343,568.840428891675
1711,53294.0305,N,202302912,255000,2023/03/27 08:00:00+00,91,4260.00409583935,293.024334925911
1712,53294.0314,N,202302912,255000,2023/03/27 08:00:00+00,67,5548.3725256581,321.594711284218
1713,55073.3702,Y,202302914,344900,2023/03/28 08:00:00+00,91,4952.19775695794,295.17139440999
1714,55073.3704,Y,202302900,341900,2023/03/28 08:00:00+00,91,4952.1521562106,295.187149641558
1715,55081.5603,N,202302920,475000,2023/03/26 08:00:00+00,11,5281.35677075491,309.54089361075
1716,55101.4202,Y,202302895,756715,2023/03/16 08:00:00+00,91,8806.5609483828,389.637816704476
1717,55102.3905,Y,202302859,637000,2023/03/15 08:00:00+00,11,6146.05023938014,341.470754430454
1718,55114.4612,N,202302860,825000,2023/03/21 08:00:00+00,11,7539.53500050921,366.684968243655
1719,55211.2101,N,202302946,625000,2023/03/29 08:00:00+00,11,8924.93752841389,378.733321433085
1720,56034.0548,N,202302874,815000,2023/03/22 08:00:00+00,11,7749.85461321984,385.366785237677
1721,13013.3208,N,202302989,447500,2023/03/27 08:00:00+00,11,7226.90101973676,351.001447159952
1722,14172.0146,N,202302985,985000,2023/03/27 08:00:00+00,11,211987.256268971,1945.50731000595
1723,23133.9022,N,202303035,364900,2023/03/27 08:00:00+00,18,235324.45989159,2280.04266695575
1724,24174.9115,N,202303014,244000,2023/03/30 08:00:00+00,18,458698.254563408,3396.99916781797
1725,25131.5305,N,202303022,167500,2023/03/23 08:00:00+00,11,5161.80837057094,326.517476274818
1726,25131.5415,N,202303047,340000,2023/03/24 08:00:00+00,12,3720.82059078664,302.011180519083
1727,25251.1716,N,202303028,643000,2023/03/30 08:00:00+00,11,6468.5195163396,372.320457210723
1728,26233.0128,N,202302986,705000,2023/03/24 08:00:00+00,11,13377.5704388924,486.638330165991
1729,29014.9032,Y,202303012,225000,2023/03/28 08:00:00+00,88,872560.51674621,3964.18172150687
1730,33075.9027,N,202303031,735000,2023/03/30 08:00:00+00,11,233360.720613,2657.58575391319
1731,34041.4601,N,202302994,425000,2023/03/29 08:00:00+00,11,7200.1017259674,360.017852892107
1732,34062.4617,N,202303029,569900,2023/03/29 08:00:00+00,11,10906.9588240526,461.53213530794
1733,35061.0130,N,202302995,273000,2023/03/10 08:00:00+00,11,4999.35656268875,300.016693794949
1734,35071.3804,N,202302977,210000,2023/03/30 08:00:00+00,11,8131.60363372548,425.289087325647
1735,35101.4012,N,202303025,305000,2023/03/22 08:00:00+00,11,7057.34790234888,349.670739781844
1736,35211.4511,N,202303040,235000,2023/03/23 08:00:00+00,11,7132.51368936075,385.132994490928
1737,35214.1014,N,202303017,138000,2023/03/30 08:00:00+00,11,10908.6335133595,421.699274557478
1738,35232.1710,N,202303032,268000,2023/03/31 08:00:00+00,11,10118.8498972806,419.917163139302
1739,35272.1310,N,202302984,409975,2023/03/28 08:00:00+00,11,8522.4294168102,440.953685995541
1740,35274.3014,N,202302998,379000,2023/03/28 08:00:00+00,11,8192.6802699487,427.683099524606
1741,35281.0632,N,202303013,355000,2023/03/27 08:00:00+00,11,7952.98512088683,385.046144911331
1742,35301.0916,N,202303021,365000,2023/03/29 08:00:00+00,11,6438.49762353108,359.054195526999
1743,36302.1512,Y,202302991,89000,2023/03/28 08:00:00+00,91,15535.4891985341,503.706249680527
1744,36323.0706,N,202303046,145000,2023/03/30 08:00:00+00,11,6015.25429175034,340.513383785204
1745,36324.0714,Y,202302980,350000,2023/03/08 08:00:00+00,91,5964.91644151652,339.351742045351
1746,36324.0715,N,202302980,350000,2023/03/08 08:00:00+00,11,8350.49787788577,379.139473665999
1747,36324.0724,Y,202302980,350000,2023/03/08 08:00:00+00,91,2385.79301815789,279.650183154632
1748,36334.2905,N,202303036,265000,2023/03/20 08:00:00+00,11,6285.11150387685,352.271193331949
1749,37291.1525,N,202302981,574000,2023/03/24 08:00:00+00,11,8400.99970934197,380.04844823832
1750,37324.1817,N,202303015,439900,2023/03/27 08:00:00+00,11,12901.9660742333,457.800687044313
1751,37324.1909,N,202303001,449900,2023/03/29 08:00:00+00,11,12642.7595064999,456.804042419566
1752,37334.9159,N,202303030,1470000,2023/03/31 08:00:00+00,11,371263.801195773,2938.5698434936
1753,45012.2113,N,202302997,55000,2023/03/29 08:00:00+00,11,14201.1037999005,484.026519681674
1754,45193.0711,N,202302999,600000,2023/03/27 08:00:00+00,11,23538.0406402916,617.873751301419
1755,45204.3618,N,202303016,150000,2023/03/30 08:00:00+00,11,8000.00465799687,360.001220679025
1756,45211.2803,N,202302978,390000,2023/03/28 08:00:00+00,11,8965.11421966972,423.268650768865
1757,45212.1807,N,202303041,300000,2023/03/28 08:00:00+00,11,10882.9613764209,429.553473119388
1758,45222.2702,N,202302996,365000,2023/03/29 08:00:00+00,11,9054.95596713691,376.803426298462
1759,45233.5902,Y,202303023,110000,2023/03/30 08:00:00+00,91,6235.14078752334,349.405967070661
1760,45252.5102,N,202303003,595000,2023/03/30 08:00:00+00,11,12150.2125930939,450.003749114803
1761,45274.1706,N,202303045,456000,2023/03/31 08:00:00+00,11,11914.1647602513,431.405150979912
1762,45291.0602,N,202302983,535000,2023/03/15 08:00:00+00,11,18863.0629527882,569.580817287662
1763,46352.6802,Y,202303037,575439,2023/03/01 08:00:00+00,91,10131.1914352294,460.544326764585
1764,46364.0307,N,202303019,440000,2023/03/30 08:00:00+00,11,10590.0653284989,409.143273945486
1765,48221.9030,Y,202303000,80000,2023/03/30 08:00:00+00,91,198450.444137517,2994.54636001798
1766,55111.1203,Y,202303043,452950,2023/03/09 08:00:00+00,11,3330.24293475775,254.017510329569
1767,55114.4702,N,202302993,667000,2023/03/29 08:00:00+00,11,7260.16359891806,363.800372434227
1768,55163.1182,Y,202303006,449995,2023/03/27 08:00:00+00,11,5099.70155754003,325.514263613266
1769,55163.1186,Y,202303026,494995,2023/03/27 08:00:00+00,11,5141.33969717157,325.635260406605
1770,55192.4101,,202303033,525000,2023/03/30 08:00:00+00,,8175.82907441331,372.309522157747
1771,56354.0102,N,202303042,80000,2023/03/28 08:00:00+00,91,49552.7425109348,1031.44083586635
2121,24073.1411,N,202303110,425000,2023/03/29 08:00:00+00,11,11221.0929622206,422.147975257116
2122,24073.2201,N,202303051,440000,2023/03/28 08:00:00+00,11,7076.43742957079,330.585453001613
2123,24073.4305,Y,202303111,369100,2023/03/31 08:00:00+00,11,6000.01876529958,340.000334440557
2124,24223.9036,N,202303075,390000,2023/03/15 08:00:00+00,18,169000.950431206,2313.62496469038
2125,25013.0215,N,202303071,330000,2023/03/29 08:00:00+00,11,6475.00327236686,359.004044837825
2126,25131.0209,N,202303049,300000,2023/03/24 08:00:00+00,11,5999.90449296215,339.997015888827
2127,25133.0429,N,202303070,392500,2023/03/30 08:00:00+00,11,10887.5992910843,440.445968366614
2128,25352.0708,N,202303061,315000,2023/03/28 08:00:00+00,18,49301.7626792462,892.792054761635
2129,25364.0003,N,202303076,70000,2023/01/05 08:00:00+00,18,317081.574029524,4646.33656468338
2130,26363.0301,N,202303106,325000,2023/03/30 08:00:00+00,11,6486.86820166126,359.475434351712
2131,26363.2213,N,202303108,257500,2023/04/03 08:00:00+00,11,7621.70664864823,377.25686686918
2132,26364.2415,N,202303062,330000,2023/03/29 08:00:00+00,11,6346.54548445829,353.945697522381
2133,28013.1811,N,202303116,530000,2023/03/29 08:00:00+00,11,14649.3810812921,561.515701014072
2134,28112.0205,N,202303105,265000,2023/04/03 08:00:00+00,18,8412.82323143794,380.314081217062
2135,29123.9033,Y,202303103,38000,2023/03/31 08:00:00+00,91,421818.207623824,2599.22809678524
2136,34062.2131,N,202303054,739000,2023/03/29 08:00:00+00,11,8220.81733181335,369.272783528038
2137,34063.4907,N,202303095,489900,2023/03/28 08:00:00+00,11,6437.16248402602,337.100795774558
2138,35054.1602,N,202303104,295000,2023/03/29 08:00:00+00,11,5100.93384075775,304.049552292743
2139,35064.2005,N,202303084,365000,2023/03/29 08:00:00+00,11,7120.17037924881,384.385537788477
2140,35073.2705,N,202303112,289950,2023/03/28 08:00:00+00,11,6006.44276706266,340.218565716609
2141,35081.4211,N,202303115,365000,2023/03/30 08:00:00+00,12,6643.87300317186,365.759624979292
2142,35204.4406,N,202303053,270000,2023/03/29 08:00:00+00,11,4855.08779960185,302.103099742776
2143,35224.2204,N,202303119,350000,2023/03/27 08:00:00+00,11,5982.83863238213,339.417400246633
2144,35233.2007,N,202303091,382000,2023/03/31 08:00:00+00,11,6752.29796292394,370.400273419318
2145,35244.0312,N,202303086,349000,2023/03/29 08:00:00+00,11,6988.94778254002,379.635784301282
2146,35261.0108,N,202303097,475000,2023/03/29 08:00:00+00,11,17033.2828191735,533.199196105249
2147,35292.0925,N,202303092,318500,2023/03/31 08:00:00+00,11,10411.4091072495,547.71174629611
2148,35332.3009,N,202303056,330000,2023/03/30 08:00:00+00,11,11140.7834152896,438.518809520397
2149,35332.4405,N,202303074,375000,2023/03/24 08:00:00+00,11,1920.00981107686,188.000388817957
2150,36102.1335,Y,202303050,399995,2023/03/27 08:00:00+00,91,8665.24400278289,406.282930689261
2151,36332.1012,N,202303080,150000,2023/03/31 08:00:00+00,11,7456.51954121581,368.581067618358
2152,39032.9064,Y,202303090,125000,2023/03/28 08:00:00+00,91,433893.241404443,2634.99031765962
2153,42241.1804,N,202303052,335000,2023/03/30 08:00:00+00,12,21279.5956389024,583.720834497883
2154,44233.0107,N,202303059,330000,2023/03/30 08:00:00+00,11,9001.12241325389,420.039024671482
2155,45082.0633,N,202303055,180000,2023/03/29 08:00:00+00,11,13857.7920229577,473.599232518022
2156,45143.2734,N,202303073,230000,2023/03/31 08:00:00+00,11,13046.6065512798,477.43974792931
2157,45163.0552,N,202303107,400000,2023/03/30 08:00:00+00,59,19568.2107493266,649.215977487843
2158,45174.2621,N,202303083,480000,2023/03/31 08:00:00+00,11,19082.2305429921,556.228761884364
2159,45233.5903,N,202303048,164999,2023/03/30 08:00:00+00,91,11944.8931714627,441.001882714005
2160,45282.1906,N,202303068,440000,2023/03/17 08:00:00+00,11,10789.9440842145,425.998785467015
2161,45283.3913,Y,202303089,749000,2023/03/29 08:00:00+00,91,6499.91740845515,359.999334953885
2162,45283.3914,N,202303089,749000,2023/03/29 08:00:00+00,11,6499.8684098778,359.998398923073
2163,45283.3915,Y,202303089,749000,2023/03/29 08:00:00+00,91,6499.85463325779,359.998399957195
2164,45283.3926,Y,202303089,749000,2023/03/29 08:00:00+00,91,6499.84957483214,359.998117247644
2165,45283.3927,Y,202303089,749000,2023/03/29 08:00:00+00,91,6499.85992100763,359.998088398343
2166,45283.3928,Y,202303089,749000,2023/03/29 08:00:00+00,91,6499.84539489953,359.998057279072
2167,55193.2222,Y,202303113,135000,2023/03/30 08:00:00+00,91,24191.6294178249,673.537874559589
2168,55224.0212,N,202303100,10,2023/03/30 08:00:00+00,12,8250.00631059153,376.218228380856
2169,55301.1002,N,202303069,500000,2023/03/30 08:00:00+00,11,9413.9368584289,419.7597598462
2170,55302.1307,N,202303072,950000,2023/03/06 08:00:00+00,11,17350.7000774627,547.014395554103
2171,13014.0701,N,202303127,400000,2023/03/31 08:00:00+00,11,7713.93635379261,362.237928772969
2172,14303.0427,N,202303165,310000,2023/03/09 08:00:00+00,18,37504.5782930337,850.054627952062
2173,25012.0136,N,202303182,365000,2023/03/31 08:00:00+00,11,8114.31312795066,390.589495036302
2174,26144.1111,N,202303145,825000,2023/03/31 08:00:00+00,11,18020.2248848393,623.450609318967
2175,29353.5404,N,202303154,690000,2023/03/30 08:00:00+00,11,12241.2136539612,438.760243999642
2176,35033.1403,N,202303181,250000,2023/03/23 08:00:00+00,11,6244.31298534905,349.777094971145
2177,35073.0907,N,202303180,160000,2023/04/03 08:00:00+00,12,3892.37038092075,261.263078850357
2178,35181.3107,N,202303174,750000,2023/03/30 08:00:00+00,13,8253.5968294886,363.41837169003
2179,35203.3426,Y,202303146,175000,2023/04/03 08:00:00+00,91,10721.2155542378,458.602390921212
2180,35301.2605,N,202303156,951000,2023/03/29 08:00:00+00,11,5668.86616814776,328.079137567003
2181,35321.2621,N,202303176,148500,2023/02/08 08:00:00+00,11,4015.9603207369,280.782219675813
2182,36082.0421,N,202303163,695000,2023/03/22 08:00:00+00,12,20016.5104548678,597.143999404641
2183,36083.0211,N,202303126,511000,2023/03/27 08:00:00+00,11,10991.3507253709,434.784978723345
2184,36332.0717,N,202303160,270000,2023/04/03 08:00:00+00,11,6559.18509657752,353.547329361807
2185,38254.9064,Y,202303129,325000,2023/04/03 08:00:00+00,88,888253.540968495,3775.2752471685
2186,38254.9065,Y,202303129,325000,2023/04/03 08:00:00+00,88,882336.770923998,3760.45772064346
2187,45031.6202,N,202303124,679000,2023/03/14 08:00:00+00,12,10025.4683911082,432.796244566681
2188,45031.6203,N,202303122,679000,2023/03/14 08:00:00+00,12,10008.0858623941,428.912225859967
2189,45052.1001,N,202303148,330000,2023/03/20 08:00:00+00,11,12273.9886299511,449.959646639323
2190,45073.1013,N,202303159,556000,2023/04/03 08:00:00+00,12,13514.0700086045,470.311442432785
2191,45204.3024,N,202303155,440000,2023/03/30 08:00:00+00,11,7500.02426520619,400.000371787321
2192,45332.0718,N,202303175,415000,2023/04/03 08:00:00+00,11,10281.5874187823,417.052306809033
2193,45334.0329,N,202303137,41000,2023/03/30 08:00:00+00,18,8148.57607744545,363.092959901174
2194,47122.9045,N,202303120,387000,2023/03/30 08:00:00+00,11,428015.174308014,2636.15376311808
2195,48322.9049,Y,202303149,250000,2023/03/30 08:00:00+00,83,879165.671314908,3986.94066400154
2196,55093.2104,Y,202303183,665916,2023/03/28 08:00:00+00,91,7324.28250210535,364.147863127509
2197,14186.0068,N,202303213,1030000,2023/03/24 08:00:00+00,53,35342.4160636619,861.515517548659
2198,15231.5205,Y,202303236,427085,2023/04/03 08:00:00+00,91,7136.03822020751,345.925700890437
2199,24073.2171,Y,202303237,60000,2023/03/31 08:00:00+00,14,5948.61480631603,332.984255365634
2200,24181.2610,N,202303212,522075,2023/04/04 08:00:00+00,11,11058.066335028,452.629469487986
2201,24286.9028,N,202303207,445000,2023/04/03 08:00:00+00,18,1372918.56999673,5950.39696763964
2202,25011.2902,N,202303242,310000,2023/03/29 08:00:00+00,11,7613.81956493111,373.503548353535
2203,26151.5238,Y,202303222,459950,2023/03/28 08:00:00+00,11,6045.35024755483,319.86607522403
2204,28054.9034,N,202303204,400000,2023/03/27 08:00:00+00,18,303180.447641982,2499.32952513489
2205,33063.9091,N,202303224,120000,2023/04/04 08:00:00+00,18,299945.252884161,2355.22800129051
2206,34042.6603,N,202303220,780000,2023/04/03 08:00:00+00,11,13413.2260064058,483.265519091171
2207,35013.9037,N,202303195,651000,2023/04/03 08:00:00+00,11,234554.494282278,2082.28937850212
2208,35032.3409,N,202303208,178284,2023/03/29 08:00:00+00,11,5950.11011146778,338.007303893751
2209,35034.0527,N,202303186,381000,2023/04/03 08:00:00+00,11,6750.36182105491,370.021419743077
2210,35052.0402,N,202303247,350000,2023/03/30 08:00:00+00,53,10785.741943591,415.966903980423
2211,35071.3210,N,202303226,313000,2023/03/29 08:00:00+00,11,6357.74640826647,354.266220495079
2212,35072.0506,N,202303188,145000,2023/04/04 08:00:00+00,11,6046.34194692733,342.496081415421
2213,35103.0610,N,202303189,200000,2023/04/03 08:00:00+00,11,7100.09422071371,384.004641527835
2214,35213.0725,N,202303225,525000,2023/04/03 08:00:00+00,11,7718.58638265052,375.616450848309
2215,35224.4607,N,202303210,269900,2023/04/03 08:00:00+00,11,6763.22831437569,370.48998488769
2216,35274.0314,N,202303209,340000,2023/04/03 08:00:00+00,11,12399.8075087416,447.995195449655
2217,35291.1822,N,202303218,650000,2023/04/03 08:00:00+00,11,7544.21061314234,401.060847385687
2218,35294.0002,N,202303238,1550000,2023/03/31 08:00:00+00,11,16898.7580226351,537.979409709475
2219,36293.0914,N,202303187,305000,2023/03/30 08:00:00+00,11,8394.89825811261,379.871780323912
2220,39172.9068,N,202303196,415000,2023/03/29 08:00:00+00,91,422990.194997531,3224.55829714359
2221,45084.0384,N,202303206,390000,2023/04/03 08:00:00+00,11,15197.2325028509,510.84737270969
2222,45222.0556,N,202303223,399000,2023/04/04 08:00:00+00,11,9179.98128567258,399.000539139423
2223,45234.4803,N,202303216,450000,2023/04/04 08:00:00+00,11,11689.6472340615,443.180408198191
2224,45274.0409,N,202303246,591200,2023/03/14 08:00:00+00,11,10264.9837309498,412.967088651034
2225,45284.1903,N,202303245,380000,2023/04/04 08:00:00+00,11,13499.8478675437,479.999170712363
2226,45331.4003,N,202303192,563000,2023/03/03 08:00:00+00,11,11400.82580615,440.556091132273
2227,49202.0316,Y,202303197,15000,2023/04/04 08:00:00+00,91,12184.1319185017,464.760395605892
2228,55073.3712,Y,202303211,344850,2023/04/03 08:00:00+00,91,4988.27749457783,296.010217906744
2229,55082.0807,N,202303191,180000,2023/04/03 08:00:00+00,18,10591.3783045014,442.613162178538
2230,55151.1321,N,202303205,10,2023/03/29 08:00:00+00,11,8254.8619923923,383.996511057906
2231,55193.2212,Y,202303243,941757,2023/04/05 08:00:00+00,91,14130.9867520238,510.359227278899
2232,56243.0306,N,202303248,784900,2023/04/05 08:00:00+00,11,50759.0943757783,1011.80916237731
2233,14074.1506,N,202303299,370000,2023/04/05 08:00:00+00,11,6900.4777864196,350.016879441999
2234,14174.2515,N,202303281,185000,2023/04/04 08:00:00+00,11,11177.4979456903,436.712701261154
2235,24073.2135,N,202303266,280000,2023/04/05 08:00:00+00,14,4767.16180029622,282.280668263999
2236,25132.2516,N,202303288,315000,2023/04/05 08:00:00+00,11,4799.90706376042,320.000296083191
2237,26122.0204,N,202303290,415000,2023/04/06 08:00:00+00,11,9970.43782128065,417.717484647453
2238,26221.2508,N,202303267,621000,2023/04/05 08:00:00+00,11,9999.11585784287,391.438447874877
2239,34063.4304,N,202303255,535000,2023/04/03 08:00:00+00,11,7637.34819226612,377.739171228913
2240,35064.0204,N,202303273,350000,2023/04/06 08:00:00+00,11,7071.22294749109,383.641834088024
2241,35071.0806,N,202303259,310000,2023/04/04 08:00:00+00,11,6803.20154797941,337.789387066092
2242,35072.1716,N,202303256,360000,2023/04/04 08:00:00+00,11,6071.9794343849,341.1996821899
2243,35084.1208,N,202303262,375000,2023/04/04 08:00:00+00,11,5600.52360499809,324.009133229687
2244,35093.2406,N,202303268,8382600,2023/01/24 08:00:00+00,13,112145.473261461,1370.03665544486
2245,35212.3406,N,202303279,260000,2023/03/31 08:00:00+00,11,7094.40358243876,383.776626797576
2246,35321.1816,N,202303257,432500,2023/04/04 08:00:00+00,11,9882.50261655419,434.528047657049
2247,35321.2613,N,202303291,305000,2023/04/05 08:00:00+00,11,5046.65937884682,301.853500471279
2248,36054.0177,N,202303280,675000,2023/04/04 08:00:00+00,11,100177.893106997,1840.74822713964
2249,36312.5410,N,202303285,365000,2023/03/30 08:00:00+00,11,10026.1230214274,409.82665410557
2250,37293.0216,N,202303265,469900,2023/04/03 08:00:00+00,11,8244.02297854433,387.019771873427
2251,37293.0217,N,202303265,469900,2023/04/03 08:00:00+00,11,8244.02297854433,387.019771873427
2252,45063.2603,N,202303298,430000,2023/04/04 08:00:00+00,11,14112.9885370394,482.259481880311
2253,45221.9177,N,202303282,357000,2023/03/29 08:00:00+00,11,11130.8867435848,434.841064041829
2254,55102.3903,Y,202303270,617980,2023/03/28 08:00:00+00,91,6119.22331766951,340.455316060991
2255,55203.1902,N,202303286,766500,2023/04/04 08:00:00+00,11,12626.9970471932,451.729372450603
2256,55204.0907,N,202303284,725000,2023/04/04 08:00:00+00,11,11491.3267685904,430.512394748123
2257,14173.3443,N,202303384,475000,2023/03/29 08:00:00+00,11,11947.7331088818,441.568614693193
2258,14303.2301,Y,202303385,69500,2023/04/07 08:00:00+00,91,37499.6946121535,949.999246567736
2259,15231.4408,N,202303347,388600,2023/04/05 08:00:00+00,11,7420.45418196994,348.487707340847
2260,15233.0217,Y,202303332,810000,2023/04/07 08:00:00+00,91,7205.96694050083,360.219485560356
2261,15233.0218,Y,202303332,810000,2023/04/07 08:00:00+00,91,7187.40384356981,359.875863473574
2262,24182.0706,Y,202303331,457295,2023/03/27 08:00:00+00,11,6204.02318737499,348.148911616574
2263,25111.0909,N,202303376,460000,2023/04/05 08:00:00+00,11,5985.95208768993,340.000440897065
2264,25234.2904,N,202303369,500000,2023/04/04 08:00:00+00,11,20736.7578799412,615.76425360419
2265,26252.1508,N,202303381,779000,2023/04/07 08:00:00+00,11,12785.5868008325,455.67132487264
2266,26351.0810,N,202303350,385000,2023/04/06 08:00:00+00,11,9519.87083285567,391.485376062187
2267,28013.2010,N,202303340,400000,2023/04/03 08:00:00+00,11,7538.06061068196,364.8598226418
2268,28024.2308,N,202303301,275000,2023/04/03 08:00:00+00,18,6018.79768595173,311.539871362258
2269,28054.9042,Y,202303339,165000,2023/04/06 08:00:00+00,11,520924.830922891,3166.09628140656
2270,29363.0706,Y,202303365,114950,2023/04/07 08:00:00+00,91,14236.7574065602,517.408103052347
2271,34031.4003,N,202303343,583000,2023/04/04 08:00:00+00,11,10059.7908871783,407.69552386355
2272,34062.2104,N,202303358,725000,2023/04/02 08:00:00+00,11,8394.47081331472,383.364702821727
2273,35033.2013,N,202303321,310000,2023/04/06 08:00:00+00,11,5789.48802412058,349.895019049346
2274,35044.0262,N,202303353,185000,2023/04/03 08:00:00+00,11,6460.93739031465,358.441958449014
2275,35091.1213,N,202303349,329000,2023/04/06 08:00:00+00,11,6998.50436156745,379.978679563608
2276,35131.1154,N,202303366,129900,2023/04/07 08:00:00+00,18,5049.04115209021,332.471382330203
2277,35211.0710,N,202303380,235000,2023/04/04 08:00:00+00,11,5998.48284533149,319.949497903453
2278,35212.0908,N,202303377,180000,2023/04/05 08:00:00+00,11,7041.24121698593,336.030968029878
2279,35284.0056,N,202303354,370000,2023/04/04 08:00:00+00,11,4025.99629685241,253.999892990183
2280,35341.1136,N,202303371,285000,2023/04/07 08:00:00+00,11,12996.1114732355,459.921850851401
2281,36101.0254,N,202303319,339900,2023/04/06 08:00:00+00,11,14988.1734864195,499.775385565723
2282,36191.1204,N,202303305,485000,2023/03/29 08:00:00+00,11,12583.3758207536,459.630753155456
2283,36192.0112,N,202303386,1200000,2023/03/30 08:00:00+00,11,76588.1763166413,1181.07034267709
2284,36192.1508,N,202303312,400000,2023/04/05 08:00:00+00,11,22445.4467509785,633.766822743204
2285,36304.0223,N,202303335,400000,2023/04/07 08:00:00+00,11,7661.14456601182,375.773410263261
