OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,SHAPESTArea,SHAPESTLength
112,35352.1110,N,201700463,252000,2017/01/09 08:00:00+00,{31FB633A-468C-406C-8CF4-F3E93208968A},11,6221.78658138111,346.137150450434
113,35151.2809,N,201700537,160000,2017/01/06 08:00:00+00,{C63374C9-1FDC-4CB9-B604-A27721FFE1F9},91,45683.5964086227,894.218967898131
114,28022.3308,N,201700455,83895,2017/01/06 08:00:00+00,{D72D46EF-3B89-4099-B4CE-23BDB1652A71},11,9328.79244814688,419.598797826477
115,15232.0209,N,201700392,202900,2017/01/04 08:00:00+00,{534347E0-68FC-4905-8812-EB1CD4A47FDF},11,9699.47315622843,413.353041598945
116,66314.0124,N,201700429,138400,2017/01/09 08:00:00+00,{9639E50F-F034-485F-A3D9-02516D033754},11,14991.8616552289,546.400617993922
117,66314.0409,N,201700458,103000,2017/01/05 08:00:00+00,{D9311038-9FD2-41FE-AA69-1820875F7C2F},11,14375.5543754883,480.236336814123
118,35272.1108,N,201700447,129300,2017/01/04 08:00:00+00,{A3230058-9911-422A-BF9C-FEE8C4DB2E09},11,6241.51811796484,349.223378143546
119,35341.0414,N,201700427,132500,2017/01/09 08:00:00+00,{A5B7FE62-A285-44FF-92B2-E9C8D365889D},11,10444.3064832116,517.767181916001
120,35341.2138,N,201700500,120000,2017/01/09 08:00:00+00,{22C03788-BFC1-4378-BFBB-07DD8DBF6CA3},11,6546.51804544814,367.86652997601
121,35341.2137,Y,201700500,120000,2017/01/09 08:00:00+00,{295F6F11-A203-47C7-B728-9296DCDA44A3},91,5846.90682987128,347.867503025749
122,35044.0121,N,201700454,62000,2017/01/10 08:00:00+00,{A4BB8408-1F1A-499E-8A07-15438DBCEE7E},11,6468.14439965234,358.806031600496
123,35044.0122,Y,201700454,62000,2017/01/10 08:00:00+00,{1BBC9C6C-8FA0-49D9-800C-32C0E523A8CD},91,6466.77714744067,358.750260144373
